accx,accy,accz,gyrox,gyroy,gyroz
1.8516666666666666,-0.155,-1.1358333333333333,0.0058333333333333,0.2641666666666666,0.6166666666666667
2.740714285714286,-0.9164285714285716,-0.7878571428571428,0.2271428571428571,0.1328571428571428,0.6407142857142858
2.610909090909091,-0.1663636363636363,-1.0436363636363637,0.3927272727272727,0.1018181818181818,0.5436363636363637
1.9123076923076923,1.060769230769231,-1.3215384615384616,0.3284615384615384,0.04,0.4615384615384615
1.0399999999999998,1.7964285714285713,-1.3735714285714289,0.1428571428571428,-0.0678571428571428,0.4257142857142857
0.7,1.85,-1.0683333333333331,0.02,-0.1533333333333333,0.3908333333333333
0.8109090909090909,1.1845454545454546,-0.6781818181818182,0.0272727272727272,-0.1909090909090909,0.3727272727272727
0.7685714285714286,0.2778571428571428,-0.7042857142857143,0.0128571428571428,-0.2342857142857143,0.44
1.1636363636363636,-0.7036363636363636,-0.7045454545454546,-0.0236363636363636,-0.2581818181818182,0.4799999999999999
1.4415384615384614,-1.4446153846153846,-0.2715384615384615,0.0707692307692307,-0.1953846153846153,0.4938461538461538
1.9166666666666665,-2.2175,0.0275,0.2475,-0.0475,0.5258333333333334
2.6258333333333335,-2.8641666666666663,-0.2708333333333333,0.42,0.0575,0.4766666666666666
2.5635714285714286,-3.240714285714286,-0.905,0.4357142857142856,0.1128571428571428,0.4321428571428571
2.1415384615384614,-3.4630769230769234,-1.4469230769230768,0.3461538461538461,0.1692307692307692,0.3807692307692308
1.75,-3.1236363636363635,-0.8890909090909092,0.3190909090909091,0.26,0.3645454545454545
1.5350000000000001,-2.691428571428572,-0.3835714285714285,0.3007142857142857,0.2885714285714286,0.3235714285714285
0.7641666666666667,-2.599166666666666,-0.1075,0.2883333333333333,0.3366666666666666,0.335
0.5553846153846154,-2.6623076923076923,-0.0369230769230769,0.2946153846153846,0.3592307692307692,0.3123076923076923
0.7363636363636363,-2.787272727272727,0.0054545454545454,0.2490909090909091,0.39,0.2590909090909091
0.9821428571428572,-2.5228571428571427,0.1642857142857142,0.1992857142857143,0.3714285714285714,0.2071428571428571
1.180909090909091,-1.8945454545454543,0.7300000000000001,0.2127272727272727,0.2909090909090909,0.1572727272727272
1.137142857142857,-1.085714285714286,1.2535714285714286,0.305,0.1485714285714285,0.1364285714285714
1.1275,-0.0725,1.0825,0.3341666666666666,0.0124999999999999,0.0766666666666666
1.01,0.6815384615384615,0.5269230769230769,0.2223076923076923,-0.09,-0.0207692307692307
0.980909090909091,0.9527272727272728,0.5654545454545455,0.079090909090909,-0.1527272727272727,-0.0827272727272727
1.0657142857142856,1.1407142857142856,0.9778571428571428,-0.0457142857142857,-0.2064285714285714,-0.1157142857142857
1.0736363636363635,1.270909090909091,1.6436363636363638,-0.1318181818181818,-0.2399999999999999,-0.1345454545454545
0.9578571428571429,1.2935714285714286,1.9392857142857145,-0.19,-0.2292857142857143,-0.1507142857142857
