accy,accz,accx,gyroy,gyroz,gyrox
-0.3777777777777778,-0.7644444444444445,-0.0388888888888888,0.11,0.2055555555555555,0.1711111111111111
-0.915625,-0.723125,0.4625,0.1525,0.14625,0.195625
-1.1953846153846155,-0.8092307692307692,0.783076923076923,0.1776923076923077,0.0076923076923076,0.2161538461538461
-1.323076923076923,-0.9838461538461538,0.3415384615384615,0.2507692307692308,-0.1392307692307692,0.26
-1.2733333333333334,-0.7683333333333334,-0.3258333333333333,0.2975,-0.2416666666666666,0.29
-1.116,-0.359,-1.178,0.291,-0.279,0.335
-1.0253333333333334,-0.1966666666666666,-1.6953333333333334,0.2613333333333333,-0.3353333333333333,0.3666666666666666
-0.1176923076923077,-0.3969230769230769,-2.225384615384616,0.2407692307692307,-0.6207692307692307,0.2046153846153846
0.5758333333333333,-0.3483333333333333,-3.0691666666666664,0.1058333333333333,-0.7799999999999999,0.175
1.3853846153846154,0.3346153846153846,-5.456153846153847,-0.1561538461538461,-0.5546153846153846,0.29
1.45,0.605,-6.055,-0.285,-0.4,0.2375
1.5411764705882351,0.5970588235294118,-3.771764705882353,-0.2652941176470588,-0.3735294117647059,0.1852941176470588
2.0825,0.215,-1.1375,-0.1333333333333333,-0.2933333333333333,0.4316666666666666
2.230769230769231,0.0215384615384615,0.6530769230769231,0.0161538461538461,-0.1723076923076923,0.5261538461538462
1.8533333333333333,-0.1558333333333333,0.7891666666666667,0.2091666666666666,-0.1608333333333333,0.3725
1.6233333333333333,-0.0922222222222222,0.0711111111111111,0.28,-0.1855555555555555,0.2488888888888889
1.61125,-0.44375,-0.63125,0.255,-0.115625,0.064375
1.2836363636363637,-1.2063636363636363,-0.9072727272727272,0.2672727272727273,0.05,-0.1054545454545454
0.95,-1.2635714285714286,-0.6792857142857143,0.3399999999999999,0.2114285714285714,-0.2657142857142857
0.4018181818181818,-0.9390909090909092,0.019090909090909,0.4445454545454545,0.3190909090909091,-0.3890909090909091
0.1738461538461538,-0.5492307692307692,0.8615384615384615,0.5661538461538462,0.3146153846153846,-0.4276923076923076
-0.1992857142857143,0.5078571428571429,2.215,0.6735714285714286,0.1207142857142857,-0.4621428571428571
-0.1325,0.9383333333333334,2.845833333333333,0.7225,-0.1066666666666666,-0.4575
0.505,1.2333333333333334,3.333333333333333,0.7000000000000001,-0.2133333333333333,-0.3966666666666666
1.0284615384615383,1.2269230769230768,3.516923076923077,0.6276923076923077,-0.1746153846153846,-0.3346153846153846
1.2154545454545451,0.9736363636363636,3.617272727272727,0.5727272727272728,-0.1218181818181818,-0.2581818181818182
1.0185714285714285,0.6835714285714286,3.547857142857143,0.5692857142857143,-0.1014285714285714,-0.1671428571428571
0.51,0.5892307692307692,2.8661538461538467,0.5553846153846155,-0.133076923076923,-0.1061538461538461
0.3958333333333333,0.4383333333333333,2.265,0.5191666666666667,-0.1416666666666667,-0.08
0.4646153846153846,0.2615384615384615,1.3838461538461535,0.4815384615384615,-0.1076923076923077,-0.0392307692307692
0.5916666666666667,0.54,0.9025,0.3616666666666666,-0.0158333333333333,-0.0066666666666666
0.4615384615384615,0.8138461538461539,0.5023076923076923,0.2269230769230769,0.0453846153846153,-0.0146153846153846
0.165,0.7775,0.19,0.1466666666666666,0.0791666666666666,0.0275
-0.0792307692307692,1.0076923076923077,-0.3,0.0369230769230769,0.1176923076923077,0.0146153846153846
-0.0674999999999999,0.925,-0.4624999999999999,-0.0675,0.1508333333333333,-0.0141666666666666
-0.1738461538461538,0.5107692307692309,-0.2569230769230769,-0.113076923076923,0.1853846153846154,-0.0176923076923076
-0.4541666666666666,0.2008333333333333,-0.0341666666666666,-0.1133333333333333,0.1716666666666666,-0.0533333333333333
-0.8730769230769231,-0.0623076923076923,0.3638461538461539,-0.093076923076923,0.1476923076923076,-0.0892307692307692
-1.1191666666666666,-0.0916666666666666,0.7041666666666666,-0.1241666666666666,0.1225,-0.1533333333333333
-1.45,-0.36,0.8866666666666667,-0.1541666666666666,0.0466666666666666,-0.2325
-1.6123076923076924,-0.51,0.8538461538461538,-0.1215384615384615,-0.0615384615384615,-0.3069230769230769
-1.5953846153846152,-0.1523076923076923,0.7107692307692308,-0.0523076923076923,-0.1723076923076923,-0.3907692307692307
-1.4525,0.4408333333333333,0.4816666666666667,-0.0375,-0.2558333333333333,-0.4491666666666666
-1.4084615384615384,0.9423076923076924,-0.0723076923076923,-0.0861538461538461,-0.3330769230769231,-0.4815384615384615
-1.2858333333333334,0.855,-0.625,-0.1383333333333333,-0.4075,-0.4408333333333333
-0.4607692307692307,0.6253846153846153,-1.66,-0.15,-0.5092307692307693,-0.3361538461538461
0.1133333333333333,0.5499999999999999,-2.8075,-0.1266666666666666,-0.5599999999999999,-0.2233333333333333
0.7984615384615383,0.2946153846153846,-5.072307692307692,-0.0084615384615384,-0.4153846153846154,-0.0707692307692307
0.9333333333333332,0.2733333333333334,-6.1175,0.0883333333333333,-0.1966666666666666,-0.0508333333333333
0.6233333333333334,-0.1241666666666666,-5.513333333333333,0.13,-0.1241666666666666,-0.0966666666666666
0.8053846153846153,-0.2446153846153846,-3.838461538461538,0.1707692307692307,-0.0976923076923076,-0.1838461538461538
1.24,0.29,-2.45,0.08,-0.08,-0.24
1.8320833333333333,0.5145833333333333,-0.7745833333333333,-0.1016666666666666,-0.0404166666666666,-0.3416666666666666
2.015454545454545,-0.4281818181818181,0.1427272727272727,-0.3036363636363636,0.0309090909090909,-0.4454545454545455
1.9228571428571428,-0.8407142857142856,-0.1128571428571428,-0.33,-0.0278571428571428,-0.4028571428571428
2.207692307692308,-0.5076923076923077,-1.0415384615384615,-0.3553846153846154,-0.1023076923076923,-0.2076923076923077
2.6,-0.2,-1.4383333333333337,-0.3575,-0.0225,-0.0933333333333333
2.686666666666667,-0.15,-1.2966666666666666,-0.325,0.1183333333333333,-0.0233333333333333
1.941578947368421,0.0136842105263157,-0.3257894736842105,-0.2942105263157895,0.2857894736842105,0.1252631578947368
0.5953846153846154,0.233076923076923,1.1015384615384616,-0.3399999999999999,0.3061538461538461,0.2338461538461538
0.1483333333333333,0.1108333333333333,1.6608333333333334,-0.4608333333333334,0.1708333333333333,0.235
-0.0716666666666666,-0.4725,2.3433333333333333,-0.5308333333333334,-0.01,0.255
0.1153846153846153,-0.6407692307692308,2.646153846153846,-0.6076923076923076,-0.1684615384615384,0.2384615384615384
0.5661538461538462,-1.213846153846154,2.861538461538461,-0.58,-0.2638461538461538,0.183076923076923
0.73,-1.3333333333333333,3.0658333333333334,-0.4825,-0.2916666666666667,0.175
0.7238461538461538,-1.093076923076923,3.29,-0.4369230769230769,-0.3084615384615384,0.11
0.6849999999999999,-1.044166666666667,3.2550000000000003,-0.4324999999999999,-0.2941666666666666,0.0691666666666666
0.5527272727272727,-0.8463636363636364,2.9845454545454544,-0.4654545454545454,-0.2672727272727273,0.0627272727272727
