ax,ay,az,wx,wy,wz
0.0075,-0.01,-0.1525,0.0,0.0,0.0
0.004285714285714286,-0.013571428571428571,-0.15,0.0,0.0,0.0
0.00818181818181818,-0.01,-0.15,0.0,0.0,0.0
0.004615384615384615,-0.013846153846153845,-0.14615384615384613,0.0,0.0,0.0
0.005833333333333334,-0.01,-0.15583333333333335,0.0,0.0,0.0
0.004615384615384615,-0.013846153846153845,-0.16,0.0,0.0,0.0
0.0,-0.0175,-0.1525,0.0,0.0,0.0
0.002142857142857143,-0.010714285714285714,-0.15357142857142855,0.0,0.0,0.0
0.01,-0.01,-0.16636363636363638,0.0,0.0,0.0
0.008461538461538461,-0.015384615384615385,-0.14769230769230768,0.0,0.0,0.0
0.0,-0.02,-0.1575,0.0,0.0,0.0
0.0,-0.016153846153846154,-0.15846153846153846,0.0,0.0,0.0
-0.0075,-0.02,-0.15,0.0,0.0,0.0
0.008461538461538461,-0.005384615384615385,-0.14461538461538462,0.0,0.0,0.0
0.01,-0.015,-0.1475,0.0,0.0,0.0
0.007692307692307693,-0.01076923076923077,-0.1576923076923077,0.0,0.0,0.0
0.012499999999999999,-0.0175,-0.15,0.0,0.0,0.0
0.006153846153846154,-0.00923076923076923,-0.15384615384615385,0.0,0.0,0.0
0.0025,0.0,-0.15,0.0,0.0,0.0
0.00923076923076923,-0.007692307692307693,-0.1553846153846154,0.0,0.0,0.0
0.0025,-0.015,-0.14500000000000002,0.0,0.0,0.0
0.007692307692307693,-0.00923076923076923,-0.15692307692307692,0.0,0.0,0.0
0.0,-0.0075,-0.1575,0.0,0.0,0.0
0.0,-0.015384615384615385,-0.16,0.0,0.0,0.0
0.0,-0.02,-0.1525,0.0,0.0,0.0
0.0015384615384615385,-0.016153846153846154,-0.15153846153846157,0.0,0.0,0.0
0.01,-0.02,-0.1525,0.0,0.0,0.0
0.01,-0.014615384615384615,-0.1553846153846154,0.0,0.0,0.0
-0.005,-0.01,-0.1525,0.0,0.0,0.0
0.003076923076923077,-0.013846153846153845,-0.15384615384615385,0.0,0.0,0.0
0.0075,-0.01,-0.15,0.0,0.0,0.0
0.007692307692307693,-0.019230769230769232,-0.15000000000000002,0.0,0.0,0.0
0.012499999999999999,-0.02,-0.165,0.0,0.0,0.0
0.008461538461538461,-0.01076923076923077,-0.15307692307692308,0.0,0.0,0.0
0.0,-0.014166666666666668,-0.1525,0.0,0.0,0.0
0.005384615384615385,-0.015384615384615385,-0.15307692307692308,0.0,0.0,0.0
0.01,-0.012499999999999999,-0.1625,0.0,0.0,0.0
0.004615384615384615,-0.006153846153846154,-0.15076923076923077,0.0,0.0,0.0
0.0075,-0.0025,-0.14250000000000002,0.0,0.0,0.0
0.004615384615384615,-0.00923076923076923,-0.16,0.0,0.0,0.0
0.0,-0.01,-0.1625,0.0,0.0,0.0
0.008333333333333333,-0.009166666666666667,-0.15166666666666664,0.0,0.0,0.0
0.0,-0.006923076923076922,-0.16,0.0,0.0,0.0
-0.0023076923076923075,-0.013846153846153845,-0.15076923076923077,0.0,0.0,0.0
0.01,-0.01,-0.1575,0.0,0.0,0.0
0.008461538461538461,-0.01,-0.15615384615384614,0.0,0.0,0.0
0.007000000000000001,-0.01,-0.15,0.0,0.0,0.0
0.005,-0.005714285714285714,-0.15,0.0,0.0,0.0
0.0038461538461538464,-0.006923076923076922,-0.15,0.0,0.0,0.0
0.006153846153846154,-0.015384615384615385,-0.16153846153846155,0.0,0.0,0.0
0.01,-0.012727272727272728,-0.15,0.0,0.0,0.0
0.01,-0.01,-0.15461538461538463,0.0,0.0,0.0
0.01,-0.01,-0.15333333333333332,0.0,0.0,0.0
0.005,-0.01,-0.15142857142857144,0.0,0.0,0.0
0.0075,-0.0025,-0.1525,0.0,0.0,0.0
0.01,-0.014615384615384615,-0.15923076923076923,0.0,0.0,0.0
0.01,-0.012499999999999999,-0.1525,0.0,0.0,0.0
0.004615384615384615,-0.01,-0.15000000000000002,0.0,0.0,0.0
0.007272727272727273,-0.017272727272727273,-0.15,0.0,0.0,0.0
0.005,-0.012857142857142857,-0.15,0.0,0.0,0.0
-0.0075,-0.005,-0.1575,0.0,0.0,0.0
0.004615384615384615,-0.011538461538461537,-0.15615384615384614,0.0,0.0,0.0
0.01,-0.007272727272727273,-0.16,0.0,0.0,0.0
0.01,-0.006153846153846154,-0.1553846153846154,0.0,0.0,0.0
0.01,-0.01,-0.15666666666666665,0.0,0.0,0.0
0.002857142857142857,-0.01,-0.1442857142857143,0.0,0.0,0.0
0.002727272727272727,-0.01,-0.15727272727272726,0.0,0.0,0.0
0.0035714285714285718,-0.0064285714285714285,-0.15785714285714286,0.0,0.0,0.0
0.0,-0.01,-0.16272727272727272,0.0,0.0,0.0
0.004615384615384615,-0.01,-0.1523076923076923,0.0,0.0,0.0
0.003076923076923077,-0.016923076923076923,-0.16,0.0,0.0,0.0
0.005384615384615385,-0.006923076923076922,-0.1546153846153846,0.0,0.0,0.0
0.017272727272727273,-0.01,-0.15727272727272726,0.0,0.0,0.0
0.011538461538461537,-0.01,-0.1553846153846154,0.0,0.0,0.0
