ax,ay,az,wx,wy,wz
0.004,-0.004,-0.15,0.0,0.0,0.0
0.004285714285714286,-0.004285714285714286,-0.15714285714285717,0.0,0.0,0.0
0.005333333333333333,-0.005333333333333333,-0.15,0.0,0.0,0.0
0.005454545454545454,-0.01,-0.15454545454545454,0.0,0.0,0.0
0.01,-0.008461538461538461,-0.1523076923076923,0.0,0.0,0.0
0.012,-0.003,-0.152,0.0,0.0,0.0
0.01,0.005,-0.15187499999999998,0.0,0.0,0.0
0.0,0.004615384615384615,-0.15153846153846154,0.0,0.0,0.0
0.0025,0.0033333333333333335,-0.15666666666666665,0.0,0.0,0.0
0.006363636363636364,-0.004545454545454546,-0.15181818181818182,0.0,0.0,0.0
0.004545454545454546,0.0,-0.15454545454545454,0.0,0.0,0.0
0.01,-0.0033333333333333335,-0.14666666666666667,0.0,0.0,0.0
0.007692307692307693,-0.0023076923076923075,-0.15,0.0,0.0,0.0
0.011818181818181818,-0.006363636363636364,-0.15,0.0,0.0,0.0
0.012307692307692308,0.0,-0.15153846153846154,0.0,0.0,0.0
0.00818181818181818,0.0,-0.15545454545454546,0.0,0.0,0.0
0.01,-0.0038461538461538464,-0.15923076923076923,0.0,0.0,0.0
0.015454545454545455,-0.005454545454545454,-0.1509090909090909,0.0,0.0,0.0
0.008125,-0.005,-0.15625,0.0,0.0,0.0
0.00818181818181818,-0.005454545454545454,-0.14363636363636365,0.0,0.0,0.0
0.0064285714285714285,-0.01,-0.1442857142857143,0.0,0.0,0.0
0.006363636363636364,0.002727272727272727,-0.15545454545454546,0.0,0.0,0.0
0.0015384615384615385,-0.0038461538461538464,-0.16461538461538464,0.0,0.0,0.0
0.013333333333333334,-0.004166666666666667,-0.1525,0.0,0.0,0.0
0.014615384615384615,-0.003076923076923077,-0.15384615384615385,0.0,0.0,0.0
0.005833333333333334,-0.011666666666666667,-0.14583333333333334,0.0,0.0,0.0
0.01,-0.010714285714285714,-0.15357142857142855,0.0,0.0,0.0
0.0018181818181818182,-0.0018181818181818182,-0.14181818181818182,0.0,0.0,0.0
0.005714285714285714,-0.002142857142857143,-0.14785714285714288,0.0,0.0,0.0
0.01,-0.002,-0.15,0.0,0.0,0.0
0.01,0.006363636363636364,-0.14727272727272728,0.0,0.0,0.0
0.012666666666666666,-0.011333333333333334,-0.15,0.0,0.0,0.0
0.014615384615384615,-0.016153846153846154,-0.14461538461538462,0.0,0.0,0.0
0.014545454545454545,-0.005454545454545454,-0.1509090909090909,0.0,0.0,0.0
0.01,-0.0014285714285714286,-0.15,0.0007142857142857143,0.0,0.0
0.006666666666666667,-0.006666666666666667,-0.14583333333333334,0.0,0.0,0.0
0.009166666666666667,-0.0008333333333333334,-0.15,0.0,0.0,0.0
0.006923076923076922,-0.01,-0.14615384615384613,0.0,0.0,0.0
0.0071428571428571435,-0.004285714285714286,-0.1442857142857143,0.0,0.0,0.0
0.005,-0.005,-0.145,0.0,0.0,0.0
0.007272727272727273,0.0,-0.14363636363636365,0.0,0.0,0.0
0.011333333333333334,-0.006,-0.156,0.0,0.0,0.0
0.0071428571428571435,-0.0064285714285714285,-0.15285714285714286,0.0,0.0,0.0
0.004545454545454546,-0.009090909090909092,-0.15545454545454546,0.0,0.0,0.0
0.005384615384615385,-0.00923076923076923,-0.15615384615384614,0.0,0.0,0.0
0.01,-0.0075,-0.15666666666666665,0.0,0.0,0.0
0.014166666666666668,-0.009166666666666667,-0.15416666666666667,0.0,0.0,0.0
0.006923076923076922,-0.003076923076923077,-0.14615384615384613,0.0,0.0,0.0
0.0015384615384615385,-0.006153846153846154,-0.15,0.0,0.0,0.0
0.01,-0.0025,-0.15083333333333335,0.0,0.0,0.0
0.014000000000000002,0.0,-0.14,0.0,0.0,0.0
0.011333333333333334,0.0,-0.14533333333333334,0.0,0.0,0.0
0.0038461538461538464,-0.0038461538461538464,-0.15615384615384614,0.0,0.0,0.0
0.004166666666666667,-0.0075,-0.1525,0.0,0.0,0.0
0.005384615384615385,-0.004615384615384615,-0.15,0.0,0.0,0.0
0.015,0.002,-0.155,0.0,0.0,0.0
0.012,-0.0026666666666666666,-0.15,0.0,0.0,0.0
-0.002,-0.008,-0.155,0.0,0.0,0.0
-0.004,-0.0033333333333333335,-0.15,0.0,0.0,0.0
0.01,-0.0075,-0.14583333333333334,0.0,0.0,0.0
0.008461538461538461,-0.008461538461538461,-0.14846153846153845,0.0,0.0,0.0
0.004166666666666667,0.0,-0.155,0.0,0.0,0.0
0.003076923076923077,0.0,-0.15846153846153846,0.0,0.0,0.0
0.016666666666666666,-0.015833333333333335,-0.14916666666666667,0.0,0.0,0.0
0.01,-0.008461538461538461,-0.16,0.0,0.0,0.0
0.007000000000000001,-0.002,-0.16,0.0,0.0,0.0
0.013333333333333334,-0.006666666666666667,-0.15533333333333335,0.0,0.0,0.0
0.011666666666666667,-0.01,-0.14583333333333334,0.0,0.0,0.0
0.01076923076923077,-0.01,-0.14769230769230768,0.0,0.0,0.0
0.012727272727272728,-0.005454545454545454,-0.15727272727272726,0.0,0.0,0.0
