ax,ay,az,wx,wy,wz
0.00375,-0.0625,0.0,0.0,0.0,0.0
0.005454545454545454,-0.053636363636363635,0.0,0.0,0.0,0.0
0.007857142857142858,-0.05785714285714285,0.002142857142857143,0.0,0.0,0.0
0.0036363636363636364,-0.046363636363636364,0.0018181818181818182,0.0,0.0,0.0
0.0007692307692307692,-0.04923076923076923,0.00923076923076923,0.0,0.0,0.0
0.0033333333333333335,-0.05333333333333334,0.0025,0.0,0.0,0.0
0.01,-0.051000000000000004,0.0,0.0,0.0,0.0
0.0064285714285714285,-0.05142857142857143,0.005714285714285714,0.0,0.0,0.0
0.01,-0.050666666666666665,0.0013333333333333333,0.0,0.0,0.0
0.002727272727272727,-0.056363636363636366,0.0,0.0,0.0,0.0
0.00923076923076923,-0.04846153846153846,0.00923076923076923,0.0015384615384615385,0.0,0.0
0.01,-0.052000000000000005,0.005,0.0,0.0,0.0
0.01,-0.058124999999999996,0.008125,0.0,0.0,0.0
0.01,-0.051818181818181826,0.0036363636363636364,0.0,0.0,0.0
0.019230769230769232,-0.04230769230769231,0.008461538461538461,0.0,0.0,0.0
0.011,-0.052000000000000005,0.007000000000000001,0.0,0.0,0.0
0.00625,-0.051875000000000004,0.00375,0.0,0.0,0.0
0.004545454545454546,-0.05,0.006363636363636364,0.0,0.0,0.0
0.00923076923076923,-0.05923076923076923,0.007692307692307693,0.0,0.0,0.0
0.01,-0.056666666666666664,0.004166666666666667,0.0,0.0,0.0
0.01,-0.05,0.003076923076923077,0.0,0.0,0.0
0.01,-0.046363636363636364,0.009090909090909092,0.0,0.0,0.0
0.0013333333333333333,-0.04533333333333334,0.009333333333333334,0.0,0.0,0.0
0.004166666666666667,-0.05583333333333334,0.004166666666666667,0.0,0.0,0.0
0.008333333333333333,-0.05000000000000001,0.008333333333333333,0.0,0.0,0.0
0.004166666666666667,-0.04583333333333334,0.0,0.0,0.0,0.0
0.002142857142857143,-0.05714285714285715,0.0071428571428571435,0.0,0.0,0.0
0.01,-0.05,0.01636363636363636,0.0,0.0,0.0
0.01,-0.04285714285714286,0.008571428571428572,0.0,0.0,0.0
0.014545454545454545,-0.05818181818181818,0.004545454545454546,0.0,0.0,0.0
0.01,-0.05071428571428572,0.0071428571428571435,0.0,0.0,0.0
0.005454545454545454,-0.045454545454545456,0.0,0.0,0.0,0.0
0.01,-0.04785714285714286,0.0,0.0,0.0,0.0
0.005454545454545454,-0.04818181818181819,0.004545454545454546,0.0,0.0,0.0
0.0038461538461538464,-0.05153846153846154,0.00923076923076923,0.0,0.0,0.0
0.011666666666666667,-0.045000000000000005,0.005833333333333334,0.0,0.0,0.0
0.004615384615384615,-0.05692307692307692,0.01,0.0,0.0,0.0
0.012499999999999999,-0.041666666666666664,0.0025,0.0,0.0,0.0
0.008461538461538461,-0.04230769230769231,0.007692307692307693,0.0,0.0,0.0
0.0075,-0.05000000000000001,0.0075,0.0,0.0,0.0
0.0009090909090909091,-0.05,0.01,0.0,0.0,0.0
0.009285714285714286,-0.05,0.012857142857142857,0.0,0.0,0.0
0.01076923076923077,-0.057692307692307696,0.00923076923076923,0.0,0.0,0.0
0.01,-0.05000000000000001,0.0,0.0,0.0,0.0
0.008461538461538461,-0.05,0.0,0.0,0.0,0.0
0.007272727272727273,-0.05,0.004545454545454546,0.0,0.0,0.0
0.01,-0.05,0.0,0.0,0.0,0.0
0.01,-0.05,0.006,0.0,0.0,0.0
0.0023076923076923075,-0.04846153846153846,0.01,0.0,0.0,0.0
0.005833333333333334,-0.043333333333333335,0.005833333333333334,0.0,0.0,0.0
0.001,-0.05,0.01,0.0,0.0,0.0
0.0015384615384615385,-0.04615384615384615,0.0023076923076923075,0.0,0.0,0.0
0.0006666666666666666,-0.048666666666666664,0.011333333333333334,0.0,0.0,0.0
0.005,-0.043333333333333335,0.008333333333333333,0.0,0.0,0.0
0.0007692307692307692,-0.05,0.0023076923076923075,0.0,0.0,0.0
0.007000000000000001,-0.045,-0.002,0.0,0.0,0.0
0.008666666666666666,-0.05,0.0013333333333333333,0.0,0.0,0.0
0.0033333333333333335,-0.04666666666666667,0.01,0.0,0.0,0.0
0.01,-0.04153846153846154,0.008461538461538461,0.0,0.0,0.0
0.005454545454545454,-0.04727272727272727,0.004545454545454546,0.0,0.0,0.0
0.01,-0.04142857142857143,0.0071428571428571435,0.0,0.0,0.0
0.01,-0.04454545454545455,0.007272727272727273,0.0,0.0,0.0
0.01,-0.04142857142857143,0.017142857142857144,0.0,0.0,0.0
0.005,-0.04,0.01,0.0,0.0,0.0
0.004666666666666667,-0.04133333333333333,0.008666666666666666,0.0,0.0,0.0
0.013000000000000001,-0.045,0.01,0.0,0.0,0.0
0.01,-0.04928571428571429,0.007857142857142858,0.0,0.0,0.0
0.01,-0.050769230769230775,0.01,0.0,0.0,0.0
0.01,-0.04230769230769231,0.017692307692307695,0.0,0.0,0.0
0.013333333333333334,-0.04666666666666667,0.01,0.0,0.0,0.0
0.011,-0.04,0.01,0.0,0.0,0.0
0.008461538461538461,-0.047692307692307694,0.011538461538461537,0.0,0.0,0.0
0.0013333333333333333,-0.04666666666666667,0.006666666666666667,0.0,0.0,0.0
0.006666666666666667,-0.04666666666666667,0.013333333333333334,0.0,0.0,0.0
0.01,-0.05000000000000001,0.010833333333333334,0.0,0.0,0.0
0.006666666666666667,-0.04750000000000001,0.014166666666666668,0.0,0.0,0.0
0.002857142857142857,-0.04142857142857143,0.002857142857142857,0.0,0.0,0.0
0.0025,-0.05000000000000001,0.0025,0.0,0.0,0.0
0.007692307692307693,-0.04076923076923077,0.01076923076923077,0.0,0.0,0.0
0.007000000000000001,-0.042,0.013000000000000001,0.0,0.0,0.0
0.0033333333333333335,-0.043333333333333335,0.016666666666666666,0.0,0.0,0.0
0.01,-0.043750000000000004,0.01625,0.0,0.0,0.0
0.01,-0.047058823529411764,0.0029411764705882353,0.0,0.0,0.0
0.013333333333333334,-0.04583333333333334,0.004166666666666667,0.0,0.0,0.0
0.003076923076923077,-0.04230769230769231,0.024615384615384615,0.0,0.0,0.0
0.005,-0.05,0.01,0.0,0.0,0.0
0.01,-0.04466666666666667,0.01,0.0,0.0,0.0
0.01,-0.046,0.007000000000000001,0.0,0.0,0.0
0.009285714285714286,-0.04071428571428572,-0.002142857142857143,0.0,0.0,0.0
0.0025,-0.05000000000000001,0.008333333333333333,0.0,0.0,0.0
0.0018181818181818182,-0.05,0.011818181818181818,0.0,0.0,0.0
0.006,-0.04466666666666667,0.013333333333333334,0.0,0.0,0.0
0.01,-0.04076923076923077,0.017692307692307695,0.0,0.0,0.0
0.007272727272727273,-0.049090909090909095,0.014545454545454545,0.0,0.0,0.0
0.0,-0.04615384615384615,0.01,0.0,0.0,0.0
0.0018181818181818182,-0.046363636363636364,0.005454545454545454,0.0,0.0,0.0
0.01,-0.04214285714285714,0.009285714285714286,0.0,0.0,0.0
0.006153846153846154,-0.04307692307692308,0.003076923076923077,0.0,0.0,0.0
0.0023076923076923075,-0.04076923076923077,0.016153846153846154,0.0,0.0,0.0
0.01,-0.04181818181818182,0.009090909090909092,0.0,0.0,0.0
0.01,-0.029999999999999995,0.00818181818181818,0.0,0.0,0.0
0.003076923076923077,-0.04538461538461539,0.006153846153846154,0.0,0.0,0.0
0.013571428571428571,-0.04071428571428572,0.01,0.0,0.0,0.0
0.00818181818181818,-0.04363636363636364,0.00818181818181818,0.0,0.0,0.0
0.0007142857142857143,-0.04,0.0007142857142857143,0.0,0.0,0.0
0.01,-0.04,0.01,0.0,0.0,0.0
0.009166666666666667,-0.04,0.0175,0.0,0.0,0.0
0.008333333333333333,-0.04,0.0025,0.0,0.0,0.0
0.007692307692307693,-0.04,0.008461538461538461,0.0,0.0,0.0
0.0,-0.0375,-0.005,0.0,0.0,0.0
0.007692307692307693,-0.04615384615384615,0.0023076923076923075,0.0,0.0,0.0
0.006363636363636364,-0.03727272727272728,0.0018181818181818182,0.0,0.0,0.0
0.01,-0.0425,-0.0025,0.0,0.0,0.0
0.0064285714285714285,-0.04214285714285714,-0.0035714285714285718,0.0,0.0,0.0
0.00923076923076923,-0.04230769230769231,0.006923076923076922,0.0,0.0,0.0
0.006666666666666667,-0.04583333333333334,-0.005833333333333334,0.0,0.0,0.0
0.0023076923076923075,-0.04230769230769231,0.005384615384615385,0.0,0.0,0.0
0.005833333333333334,-0.04583333333333334,0.0008333333333333334,0.0,0.0,0.0
0.0014285714285714286,-0.04142857142857143,0.0014285714285714286,0.0,0.0,0.0
0.007000000000000001,-0.047,0.0,0.0,0.0,0.0
0.01,-0.034999999999999996,0.002857142857142857,0.0,0.0,0.0
0.008333333333333333,-0.04,0.005,0.0,0.0,0.0
0.007692307692307693,-0.04923076923076923,0.0023076923076923075,0.0,0.0,0.0
0.006666666666666667,-0.04666666666666667,0.0075,0.0,0.0,0.0
0.01,-0.04076923076923077,0.016153846153846154,0.0,0.0,0.0
0.005,-0.043333333333333335,0.0008333333333333334,0.0,0.0,0.0
0.006923076923076922,-0.047692307692307694,0.006923076923076922,0.0,0.0,0.0
0.01,-0.04454545454545455,0.00818181818181818,0.0,0.0,0.0
0.01,-0.04071428571428572,-0.005714285714285714,0.0,0.0,0.0
0.01,-0.043333333333333335,0.02,0.0,0.0,0.0
