ax,ay,az,wx,wy,wz
0.8516666666666667,-0.155,-1.1358333333333333,0.005833333333333333,0.26416666666666666,0.6166666666666667
1.7407142857142859,-0.9164285714285715,-0.7878571428571428,0.22714285714285715,0.13285714285714287,0.6407142857142858
1.6109090909090908,-0.16636363636363638,-1.0436363636363637,0.39272727272727276,0.10181818181818182,0.5436363636363637
0.9123076923076923,1.060769230769231,-1.3215384615384616,0.32846153846153847,0.04,0.46153846153846156
0.039999999999999994,1.7964285714285713,-1.3735714285714287,0.14285714285714285,-0.06785714285714285,0.4257142857142857
-0.3,1.8499999999999999,-1.0683333333333331,0.02,-0.15333333333333335,0.39083333333333337
-0.1890909090909091,1.1845454545454546,-0.6781818181818182,0.02727272727272727,-0.19090909090909092,0.3727272727272727
-0.23142857142857146,0.27785714285714286,-0.7042857142857143,0.012857142857142857,-0.2342857142857143,0.44
0.16363636363636364,-0.7036363636363636,-0.7045454545454546,-0.023636363636363636,-0.2581818181818182,0.4799999999999999
0.44153846153846155,-1.4446153846153846,-0.27153846153846156,0.07076923076923078,-0.19538461538461538,0.4938461538461538
0.9166666666666666,-2.2175,0.0275,0.24750000000000003,-0.04750000000000001,0.5258333333333334
1.6258333333333332,-2.8641666666666663,-0.2708333333333333,0.42,0.0575,0.4766666666666666
1.5635714285714286,-3.240714285714286,-0.905,0.43571428571428567,0.11285714285714286,0.4321428571428571
1.1415384615384616,-3.4630769230769234,-1.4469230769230768,0.34615384615384615,0.16923076923076924,0.3807692307692308
0.75,-3.1236363636363635,-0.8890909090909092,0.3190909090909091,0.26,0.3645454545454545
0.535,-2.6914285714285713,-0.38357142857142856,0.3007142857142857,0.2885714285714286,0.32357142857142857
-0.23583333333333334,-2.5991666666666666,-0.1075,0.28833333333333333,0.33666666666666667,0.335
-0.44461538461538463,-2.6623076923076923,-0.03692307692307692,0.2946153846153846,0.35923076923076924,0.3123076923076923
-0.2636363636363636,-2.787272727272727,0.005454545454545453,0.2490909090909091,0.39,0.2590909090909091
-0.017857142857142856,-2.5228571428571427,0.16428571428571428,0.1992857142857143,0.37142857142857144,0.20714285714285713
0.1809090909090909,-1.8945454545454545,0.7300000000000001,0.2127272727272727,0.29090909090909095,0.15727272727272726
0.13714285714285715,-1.0857142857142859,1.2535714285714286,0.30500000000000005,0.14857142857142858,0.13642857142857143
0.1275,-0.07250000000000001,1.0825,0.33416666666666667,0.012499999999999999,0.07666666666666667
0.01,0.6815384615384615,0.5269230769230769,0.22230769230769232,-0.09,-0.02076923076923077
-0.01909090909090909,0.9527272727272728,0.5654545454545455,0.07909090909090909,-0.15272727272727274,-0.08272727272727273
0.06571428571428571,1.1407142857142856,0.9778571428571429,-0.045714285714285714,-0.20642857142857143,-0.11571428571428573
0.07363636363636364,1.270909090909091,1.6436363636363638,-0.1318181818181818,-0.23999999999999996,-0.13454545454545455
-0.04214285714285714,1.2935714285714286,1.9392857142857143,-0.19,-0.2292857142857143,-0.15071428571428572
0.038181818181818185,1.4072727272727272,1.858181818181818,-0.1981818181818182,-0.17727272727272728,-0.17454545454545453
0.2772727272727273,1.4654545454545456,1.46,-0.08181818181818182,-0.10545454545454547,-0.19454545454545455
0.8200000000000001,1.7266666666666666,0.6666666666666666,0.14733333333333334,-0.064,-0.24866666666666667
0.8608333333333333,2.7399999999999998,0.2783333333333333,0.21833333333333335,-0.009166666666666667,-0.24083333333333334
0.9025,3.6475000000000004,-0.037500000000000006,0.22,0.05583333333333334,-0.205
0.29714285714285715,3.562142857142857,-0.9292857142857144,0.21642857142857144,0.1285714285714286,-0.10928571428571429
0.648,2.696,-2.511,0.128,0.044,-0.048
1.0178571428571428,2.182857142857143,-3.5685714285714285,-0.08928571428571429,-0.15285714285714286,-0.15714285714285717
-0.024999999999999977,1.7300000000000002,-3.26,-0.3066666666666667,-0.20583333333333334,-0.24416666666666664
-1.046923076923077,1.4092307692307693,-2.2484615384615383,-0.36615384615384616,-0.12615384615384617,-0.21461538461538462
-0.82,1.2375,-1.285,-0.2941666666666667,-0.0775,-0.18666666666666668
0.01461538461538462,1.003076923076923,-0.8023076923076923,-0.22846153846153847,-0.1323076923076923,-0.24538461538461537
0.22999999999999998,0.8023076923076923,-0.36230769230769233,-0.21846153846153846,-0.12692307692307692,-0.3353846153846154
0.6276923076923077,0.6869230769230769,0.10384615384615385,-0.18692307692307694,-0.04153846153846154,-0.45769230769230773
1.0218181818181817,0.22454545454545458,0.03727272727272728,-0.18454545454545454,-0.018181818181818184,-0.6618181818181817
0.48571428571428577,-0.5057142857142857,-0.28071428571428575,-0.15214285714285714,-0.029285714285714283,-0.7464285714285713
-0.5727272727272728,-1.5627272727272727,-0.3854545454545455,-0.05181818181818181,-0.005454545454545454,-0.7127272727272728
-1.2771428571428571,-2.251428571428572,-0.29,0.09785714285714286,0.03642857142857143,-0.5728571428571428
-1.4236363636363636,-2.8554545454545455,-0.53,0.18454545454545454,0.023636363636363636,-0.4809090909090909
-1.5223076923076921,-3.3092307692307696,-1.0230769230769232,0.16461538461538464,-0.021538461538461538,-0.4369230769230769
-1.43,-3.6633333333333336,-1.05,0.15916666666666668,-0.04416666666666667,-0.3575
-0.8769230769230769,-3.4038461538461537,-0.8200000000000001,0.17153846153846153,-0.05615384615384615,-0.32923076923076927
-0.2923076923076923,-2.6584615384615384,-0.49461538461538457,0.19,-0.07076923076923078,-0.3484615384615385
0.14153846153846156,-2.143076923076923,-0.41923076923076924,0.1853846153846154,-0.05230769230769231,-0.3869230769230769
-0.21454545454545457,-2.016363636363636,-0.4436363636363636,0.1290909090909091,-0.03272727272727272,-0.3281818181818182
-0.38,-1.9499999999999997,-0.5607142857142857,-0.04071428571428572,-0.03214285714285715,-0.2842857142857143
-0.4390909090909091,-2.000909090909091,-0.3481818181818182,-0.18545454545454546,-0.03363636363636364,-0.27818181818181825
-0.6057142857142858,-2.145,0.12714285714285714,-0.24357142857142858,-0.062142857142857146,-0.26142857142857145
-0.8472727272727273,-2.0436363636363635,0.8054545454545454,-0.1981818181818182,-0.060000000000000005,-0.23272727272727273
-0.9523076923076922,-1.6453846153846154,1.1769230769230767,-0.17384615384615387,0.0,-0.16923076923076924
-0.7558333333333334,-1.2291666666666667,1.3083333333333333,-0.2058333333333333,0.08083333333333333,-0.085
-0.6675,-1.0075,1.4875,-0.17916666666666667,0.16583333333333333,0.030833333333333334
-0.6538461538461539,-0.25230769230769234,1.6146153846153848,-0.07230769230769231,0.24538461538461537,0.1376923076923077
-0.525,0.8378571428571429,1.5557142857142858,0.019285714285714288,0.32071428571428573,0.20500000000000002
-0.32166666666666666,1.6083333333333334,1.295,0.015,0.3633333333333333,0.25333333333333335
-0.18166666666666667,1.9258333333333333,1.1624999999999999,-0.028333333333333332,0.34833333333333333,0.2791666666666667
-0.7206666666666667,2.0886666666666667,0.7793333333333333,0.08800000000000001,0.17933333333333332,0.31133333333333335
-1.43,2.5345454545454547,0.04727272727272727,0.2772727272727273,0.06363636363636364,0.35727272727272724
-1.3983333333333334,4.5024999999999995,-0.4883333333333333,0.2725,0.01916666666666667,0.36083333333333334
-0.17846153846153845,6.033846153846154,-0.8476923076923076,0.15923076923076923,-0.06846153846153846,0.26076923076923075
1.130909090909091,5.5181818181818185,-1.2636363636363637,-0.004545454545454545,-0.1709090909090909,0.03727272727272727
0.9346153846153846,3.3546153846153848,-1.4476923076923076,-0.07923076923076923,-0.04384615384615384,-0.11538461538461539
0.1442857142857143,0.5314285714285714,-1.8207142857142855,0.0014285714285714284,0.2935714285714286,-0.005714285714285713
0.5041666666666667,-0.5975,-1.9233333333333331,0.13416666666666668,0.4183333333333333,0.21333333333333335
1.1063636363636364,0.1918181818181818,-1.8063636363636364,0.1981818181818182,0.4818181818181818,0.33999999999999997
1.3285714285714287,1.3357142857142856,-2.0121428571428575,0.1435714285714286,0.5278571428571429,0.375
1.237,1.8800000000000001,-2.601,0.011000000000000001,0.492,0.33799999999999997
0.774375,1.7025,-3.035625,-0.20500000000000002,0.420625,0.285625
0.233,1.232,-2.489,-0.404,0.376,0.25
-0.21071428571428572,0.6207142857142858,-1.4814285714285715,-0.4778571428571428,0.28500000000000003,0.24857142857142858
-0.5392857142857143,-0.2928571428571428,-0.3507142857142857,-0.4228571428571429,0.21071428571428572,0.3335714285714286
-0.3781818181818182,-1.1272727272727272,0.2863636363636364,-0.29454545454545455,0.16363636363636364,0.45363636363636367
0.46666666666666673,-2.0316666666666667,0.635,-0.08666666666666667,0.09250000000000001,0.4566666666666666
0.4676923076923077,-2.8430769230769233,0.5646153846153846,0.11538461538461539,-0.014615384615384615,0.41615384615384615
-0.35,-3.44,0.06846153846153845,0.21307692307692308,0.006153846153846153,0.46923076923076923
-0.675,-3.775,-0.495,0.189,0.051000000000000004,0.524
-0.60625,-4.20125,-0.6475,0.15437499999999998,0.0425,0.541875
-0.45363636363636367,-4.428181818181819,-0.5418181818181819,0.19363636363636363,-0.03363636363636364,0.53
-0.21846153846153846,-4.003846153846154,-0.28153846153846157,0.26384615384615384,-0.11692307692307692,0.49461538461538457
-0.2781818181818182,-3.061818181818182,-0.14,0.29363636363636364,-0.1409090909090909,0.4754545454545454
-0.15916666666666668,-1.4358333333333333,-0.11083333333333334,0.25083333333333335,-0.12333333333333334,0.44333333333333336
0.3535714285714286,-0.23642857142857143,-0.5257142857142857,0.09714285714285716,-0.12142857142857143,0.3457142857142857
0.26833333333333337,0.325,-0.8958333333333334,-0.04750000000000001,-0.09416666666666666,0.29083333333333333
0.2053846153846154,0.43538461538461537,-0.7753846153846153,-0.15769230769230771,-0.09846153846153846,0.26
0.6845454545454546,0.2918181818181818,-0.48454545454545456,-0.24636363636363637,-0.12363636363636364,0.18454545454545454
0.8361538461538461,0.06461538461538462,-0.04076923076923077,-0.30153846153846153,-0.15384615384615385,0.10307692307692308
0.6081818181818182,-0.1527272727272727,0.4127272727272727,-0.33272727272727276,-0.17363636363636364,0.07818181818181819
0.7353333333333333,-0.06733333333333333,0.7633333333333333,-0.30133333333333334,-0.18133333333333332,0.04533333333333334
0.8572727272727273,0.0990909090909091,0.9772727272727273,-0.22,-0.1890909090909091,-0.03272727272727272
0.7699999999999999,0.10357142857142856,0.9942857142857143,-0.16785714285714287,-0.24428571428571427,-0.10214285714285713
0.40545454545454546,0.004545454545454542,0.9436363636363635,-0.1490909090909091,-0.32727272727272727,-0.1281818181818182
0.152,-0.242,1.06,-0.123,-0.371,-0.11299999999999999
0.026000000000000002,-0.23333333333333334,1.1166666666666667,-0.13266666666666665,-0.44933333333333336,-0.11
-0.098,0.22666666666666668,1.3013333333333332,-0.15266666666666667,-0.5006666666666667,-0.12533333333333332
-0.061,0.6729999999999999,1.364,-0.153,-0.516,-0.135
0.08928571428571429,0.96,1.3342857142857143,-0.12428571428571429,-0.5057142857142857,-0.15
