accx,accy,accz,gyrox,gyroy,gyroz
0.508,-1.4213333333333331,0.6566666666666666,0.1026666666666666,0.5446666666666666,-0.2446666666666666
0.30000000000000004,-1.5710000000000002,0.753,0.143,0.554,-0.2029999999999999
-0.12333333333333352,-1.4953333333333334,0.9733333333333334,0.2206666666666666,0.53,-0.1113333333333333
-0.4616666666666669,-1.1541666666666666,1.1333333333333333,0.3583333333333333,0.4825,0.0216666666666666
-0.3672727272727272,-0.6490909090909092,0.8509090909090911,0.4363636363636363,0.4472727272727272,0.1063636363636363
0.00846153846153841,-0.2984615384615385,0.7153846153846154,0.4561538461538462,0.4161538461538461,0.1046153846153846
0.4821428571428571,0.175,0.6992857142857142,0.4678571428571428,0.3871428571428571,0.0442857142857142
0.6090909090909091,0.3527272727272727,0.8372727272727272,0.4918181818181818,0.3754545454545454,-0.0218181818181818
0.6221428571428572,0.3999999999999999,0.9035714285714286,0.4842857142857142,0.4178571428571428,-0.0664285714285714
0.507,0.567,0.865,0.454,0.471,-0.057
0.42666666666666664,0.6606666666666666,0.478,0.3253333333333333,0.55,-0.0533333333333333
0.5663636363636364,1.1654545454545453,0.6636363636363637,0.1009090909090909,0.6718181818181818,-0.0663636363636363
1.7421428571428572,1.56,1.6992857142857145,-0.0771428571428571,0.7028571428571428,-0.2114285714285714
1.9236363636363636,1.5745454545454545,2.3181818181818183,-0.0918181818181818,0.6590909090909091,-0.3981818181818182
0.8983333333333334,1.600833333333333,1.7733333333333334,0.0825,0.5891666666666667,-0.4841666666666666
0.055384615384615254,2.246153846153846,0.3784615384615384,0.2469230769230769,0.3315384615384615,-0.5076923076923077
-1.027857142857143,3.977142857142857,-2.4692857142857143,0.1714285714285714,-0.0114285714285714,-0.5621428571428572
-0.3190909090909091,4.735454545454545,-3.857272727272728,-0.17,-0.3181818181818182,-0.7327272727272728
0.6107142857142858,3.623571428571428,-3.886428571428571,-0.4957142857142856,-0.5992857142857143,-0.97
0.7989999999999999,1.606,-3.047,-0.5660000000000001,-0.5900000000000001,-1.035
0.8153333333333335,-1.2426666666666668,-1.784,-0.472,-0.4473333333333333,-0.8806666666666667
0.5309090909090909,-2.630909090909091,-1.510909090909091,-0.5245454545454545,-0.3227272727272727,-0.4481818181818182
0.4257142857142856,-2.975714285714286,-1.0442857142857145,-0.5735714285714285,-0.1357142857142857,0.1478571428571428
1.1527272727272728,-2.6145454545454547,-0.6436363636363637,-0.4609090909090909,0.0418181818181818,0.6618181818181819
2.6921428571428567,-1.66,-0.7614285714285715,-0.2964285714285714,0.075,0.8742857142857143
3.1563636363636363,-0.9272727272727272,-1.3327272727272728,-0.2227272727272727,0.0009090909090909,0.7909090909090909
2.251428571428571,0.2364285714285714,-1.5299999999999998,-0.2078571428571428,-0.1364285714285714,0.6449999999999999
1.0418181818181818,0.3672727272727272,-1.2063636363636363,-0.17,-0.34,0.48
-0.10461538461538478,-0.0369230769230769,-0.9046153846153846,-0.1238461538461538,-0.4838461538461538,0.3246153846153846
-0.5116666666666667,-0.665,-0.7775,-0.09,-0.5841666666666666,0.3208333333333333
0.16230769230769226,-1.1307692307692307,-0.7107692307692308,-0.0192307692307692,-0.713076923076923,0.4046153846153846
0.8283333333333334,-0.9933333333333332,-0.9291666666666668,-0.0075,-0.7816666666666667,0.5316666666666666
1.9658333333333333,-0.6816666666666666,-1.0616666666666668,-0.0316666666666666,-0.7216666666666667,0.615
2.7784615384615385,-0.6807692307692308,-0.7238461538461538,-0.0384615384615384,-0.6676923076923077,0.5715384615384616
3.0375,-1.3375,-0.0166666666666666,-0.01,-0.5825,0.455
2.606666666666667,-1.7533333333333332,0.35,0.0133333333333333,-0.5041666666666667,0.3975
2.303571428571429,-2.020714285714285,0.7464285714285713,0.0249999999999999,-0.4307142857142857,0.3592857142857143
2.4891666666666667,-2.0483333333333333,1.0041666666666669,0.0791666666666666,-0.3833333333333333,0.2441666666666666
2.5761538461538462,-1.826153846153846,1.3761538461538465,0.2346153846153846,-0.3546153846153846,0.0715384615384615
2.3116666666666665,-1.4925,1.3966666666666665,0.3633333333333333,-0.2825,-0.0999999999999999
1.916923076923077,-0.9861538461538462,1.13,0.4076923076923077,-0.1976923076923076,-0.2176923076923076
1.795,-0.6641666666666667,0.8650000000000001,0.3808333333333333,-0.0891666666666666,-0.2741666666666666
1.6857142857142857,-0.06,0.7085714285714285,0.3407142857142857,-0.0028571428571428,-0.2614285714285714
1.6572727272727272,0.5645454545454546,0.8818181818181817,0.3809090909090909,0.0381818181818181,-0.179090909090909
1.703076923076923,1.2815384615384615,0.7953846153846154,0.4176923076923077,0.0492307692307692,-0.0715384615384615
1.6,1.302,0.506,0.382,0.0169999999999999,-0.012
1.1066666666666667,1.2653333333333334,0.122,0.2813333333333333,-0.0793333333333333,-0.0353333333333333
0.27,1.465833333333333,0.2908333333333333,0.1141666666666666,-0.2791666666666667,0.0041666666666666
-0.6230769230769231,1.9469230769230768,1.1346153846153846,-0.0376923076923076,-0.4907692307692307,0.1269230769230769
-0.6525000000000001,2.1133333333333333,1.76,-0.1216666666666666,-0.6433333333333333,0.285
-0.1858333333333333,1.555,2.275,-0.1958333333333333,-0.7475,0.4158333333333333
0.21153846153846156,0.8,2.5346153846153845,-0.2653846153846154,-0.8315384615384616,0.4823076923076922
1.0592307692307692,-0.1046153846153846,3.13,-0.2046153846153846,-0.7861538461538462,0.5123076923076924
1.9872727272727273,0.2518181818181818,2.985454545454546,0.0109090909090909,-0.7181818181818181,0.4509090909090909
2.2642857142857142,1.5057142857142856,1.966428571428572,0.2157142857142857,-0.5985714285714286,0.3742857142857143
2.5650000000000004,2.615833333333333,0.5650000000000001,0.3991666666666666,-0.3241666666666666,0.3691666666666666
