accy,accz,accx
-1.5325,-0.8725,1.663333333333333
-1.3464285714285715,-0.8471428571428571,1.7314285714285713
-0.6583333333333333,-0.4225,1.035
0.0692307692307692,-0.0953846153846153,-0.6323076923076922
1.4083333333333332,0.5941666666666666,-2.755
2.663333333333333,1.3777777777777778,-3.671111111111111
4.364375,1.785625,-3.8568750000000005
4.527692307692307,1.744615384615385,-2.625384615384616
2.896666666666667,1.4791666666666667,-0.9450000000000001
1.4992307692307694,1.0515384615384615,0.47076923076923083
0.489,0.629,1.176
0.2173333333333333,0.3399999999999999,0.9833333333333334
-0.21,0.1808333333333333,0.007500000000000173
0.4538461538461538,-0.0892307692307692,-0.5569230769230769
1.2725,0.1408333333333333,-0.815
1.423,0.301,-0.016000000000000014
1.083,0.541,1.458
0.6605555555555555,1.0377777777777777,2.262222222222222
0.1908333333333333,1.535,2.581666666666667
0.2823076923076923,1.5992307692307692,2.554615384615385
0.416,1.997,2.527
0.8160000000000001,1.912,2.5953333333333335
1.1375,1.5525,2.715
1.225,1.3821428571428571,3.136428571428572
1.1672727272727272,1.1327272727272728,3.8290909090909087
0.961,0.648,4.575
0.2453333333333333,-0.1753333333333333,6.068
-0.5338461538461539,-0.6730769230769231,6.9715384615384615
-1.206153846153846,-0.4961538461538461,6.311538461538461
-1.2692307692307692,0.1869230769230769,4.2215384615384615
-0.5227272727272727,0.7518181818181818,1.8636363636363638
0.5828571428571429,0.8985714285714286,-0.2250000000000001
1.4238461538461538,1.0323076923076924,-1.740769230769231
1.1466666666666667,1.1866666666666668,-1.2241666666666662
0.1766666666666666,0.9008333333333334,0.2866666666666666
-0.8976923076923077,1.5323076923076924,1.28
-1.4566666666666668,1.8108333333333333,1.3383333333333334
-0.9692307692307692,1.3653846153846154,0.36615384615384616
0.4261538461538461,0.8676923076923077,-1.2307692307692308
2.8783333333333334,0.975,-2.87
4.165384615384616,0.67,-3.300769230769231
3.2566666666666664,0.3991666666666666,-2.0583333333333336
1.886153846153846,-0.33,-1.2246153846153844
1.61,-1.8525,-1.8800000000000003
1.2284615384615385,-2.0484615384615386,-2.342307692307692
1.03,-0.6950000000000001,-1.7400000000000002
0.615,0.0206249999999999,-1.085
-0.103076923076923,0.5361538461538461,-0.433846153846154
-0.2853846153846154,0.6684615384615384,0.4461538461538461
-0.0683333333333333,-0.2549999999999999,1.1525
0.0192307692307692,-0.9246153846153846,1.7138461538461538
-0.2279999999999999,-1.602,1.952
0.0133333333333333,-1.8866666666666667,1.8900000000000001
0.9125,-1.4974999999999998,1.8608333333333333
1.3061538461538462,-1.23,2.1607692307692306
1.05,-1.0216666666666667,2.5774999999999997
0.648,-0.475,2.778
0.416,-0.422,2.912
0.0776923076923077,-0.3976923076923077,2.9784615384615387
-0.11,-0.4324999999999999,3.165833333333333
-0.2163636363636363,-0.6136363636363636,3.558181818181818
-0.2385714285714285,-1.0071428571428571,3.905
-0.4284615384615385,-1.5107692307692309,4.016923076923077
-0.9791666666666666,-0.6041666666666666,3.3408333333333333
-1.389230769230769,0.3169230769230769,2.2323076923076925
-1.16,-0.2433333333333333,1.4083333333333332
-0.5184615384615385,-0.5269230769230769,1.1715384615384614
-0.0075,-0.4291666666666667,1.325
-0.0976923076923076,-0.19,1.5646153846153847
-0.8166666666666668,-0.1883333333333333,1.6316666666666668
-1.440909090909091,-0.3009090909090909,1.6254545454545455
-1.2866666666666666,-0.46,1.5706666666666667
-0.12,-0.0866666666666666,0.8516666666666667
1.566153846153846,0.4269230769230769,-1.0915384615384616
3.16,0.7707692307692308,-2.846923076923077
3.656363636363636,1.000909090909091,-3.1936363636363643
2.6785714285714284,0.3228571428571428,-1.7571428571428571
1.03,0.9083333333333332,-1.5758333333333332
0.003076923076923,2.8046153846153845,-3.3723076923076922
0.63,1.6827272727272726,-3.627272727272727
1.3818181818181818,-0.4509090909090909,-2.2818181818181817
0.9907142857142855,-0.9557142857142856,-1.5271428571428567
0.2492307692307692,-2.0646153846153847,-0.5499999999999998
-0.4253846153846154,-1.5215384615384615,0.6815384615384616
-0.7307692307692307,0.2384615384615384,1.9153846153846157
-0.3877777777777778,1.1933333333333334,2.7488888888888887
0.176,1.836666666666667,3.810666666666666
0.4038461538461538,2.525384615384615,4.350769230769231
0.1746153846153846,2.370769230769231,4.7046153846153835
-0.065,1.4266666666666667,4.724166666666666
-0.1518181818181818,0.6009090909090908,4.181818181818182
0.2628571428571428,0.6749999999999999,2.956428571428572
1.2815384615384615,0.8430769230769231,1.8023076923076924
1.5858333333333334,1.0375,1.71
1.0038461538461538,1.2107692307692308,2.51
0.0616666666666666,1.2666666666666666,3.3233333333333333
-0.4269230769230769,0.5207692307692308,3.9423076923076925
-0.5025000000000001,0.4283333333333333,3.671666666666667
-0.183076923076923,0.83,2.887692307692308
0.135,1.0666666666666669,2.6708333333333334
-0.0661538461538461,1.040769230769231,2.7115384615384617
-0.3141666666666666,0.7158333333333333,2.5266666666666664
-0.4630769230769231,0.36,2.0846153846153843
-0.1808333333333333,-0.1058333333333333,1.0491666666666666
1.0907692307692307,-1.4153846153846152,-0.6153846153846154
2.5883333333333334,-2.1108333333333333,-2.015
3.5241666666666664,-0.7875000000000001,-2.900833333333333
3.07,0.9584615384615384,-2.7361538461538464
1.4092307692307693,2.416153846153846,-1.7061538461538461
0.0541666666666666,0.4216666666666666,-3.5491666666666672
-0.5415384615384615,-3.1115384615384616,-7.422307692307692
0.17,-1.7063636363636363,-7.666363636363636
1.1138461538461537,0.95,-4.031538461538461
0.5507692307692308,2.082307692307692,0.6684615384615384
-0.3215384615384615,2.617692307692308,3.86
-1.0591666666666668,1.2391666666666667,4.705833333333333
-1.0225,-0.5175,4.18
0.0461538461538461,-1.8284615384615384,3.18
1.0515384615384615,-2.917692307692308,2.8430769230769233
1.3966666666666665,-3.313333333333333,3.4216666666666664
1.0723076923076922,-2.6215384615384614,4.054615384615385
0.3358333333333334,-1.715833333333333,3.8208333333333333
0.1084615384615384,-1.1623076923076925,3.193076923076924
0.41,-0.2516666666666666,3.0216666666666665
0.83,0.8857142857142858,3.2935714285714286
0.3309090909090909,0.4245454545454545,3.1645454545454546
-0.8054545454545454,-0.1845454545454545,1.8399999999999999
-0.905,-0.2421428571428571,0.014285714285714235
-0.0799999999999999,-0.8721428571428572,-0.26
0.2209090909090909,-0.9690909090909092,1.0572727272727271
-0.0911111111111111,-0.8155555555555556,2.143333333333333
-0.7737499999999999,-0.595625,2.8225
-1.4142857142857144,-0.2842857142857143,3.369285714285714
-1.5354545454545454,-0.1927272727272727,3.6872727272727275
-1.2891666666666668,-0.325,3.6575
-0.3276923076923076,-0.2515384615384615,2.5007692307692304
1.3121428571428573,0.0828571428571428,-0.16428571428571437
2.8125,1.7591666666666663,-3.4141666666666666
3.49,3.046666666666667,-5.075
3.6554545454545457,1.7363636363636366,-3.7836363636363632
2.374,1.299,-3.0120000000000005
0.648235294117647,2.1558823529411764,-4.385882352941176
-0.143076923076923,1.4223076923076925,-4.9338461538461535
-0.3844444444444444,-0.3822222222222222,-3.2488888888888887
-0.5642857142857143,-1.5392857142857144,-1.6607142857142856
-0.4218181818181818,-2.278181818181818,-0.0018181818181814968
-0.230625,-2.4925,1.93625
-0.5708333333333333,-0.9133333333333334,3.335
-0.87,1.0633333333333337,3.8683333333333336
-0.5488235294117647,2.19,3.7905882352941176
0.6749999999999999,3.2783333333333338,3.2875
1.623125,3.14,3.56625
1.6191666666666666,2.405,4.355
0.85,1.271,4.96
0.27,0.7776923076923077,5.354615384615385
0.02,0.7066666666666667,5.569166666666667
-0.094,0.4326666666666667,5.684666666666667
-0.3061538461538461,-0.8938461538461537,5.121538461538462
-0.64,-1.23,4.209999999999999
-0.6780952380952381,-0.7466666666666667,3.079047619047619
-0.5053846153846154,0.4115384615384615,1.2915384615384615
-0.515,0.8875000000000001,1.0883333333333334
-0.5276923076923077,1.507692307692308,1.0599999999999998
-0.3938461538461538,0.9061538461538462,0.8923076923076922
-0.26,0.3125,0.78
0.8661538461538462,-0.3038461538461539,-0.6846153846153844
1.8975,-0.2991666666666666,-2.3225
2.3146153846153847,1.4023076923076925,-3.706153846153846
2.095,2.2133333333333334,-3.5650000000000004
1.857692307692308,0.4415384615384615,-2.5053846153846155
1.815,-0.435,-2.21
1.6192307692307693,-0.113076923076923,-2.8538461538461535
0.43875,0.375,-4.410625
-0.5446153846153846,0.3515384615384614,-3.441538461538462
-0.3066666666666666,0.1275,-1.4
-0.0123076923076923,0.1592307692307692,0.8292307692307693
-0.0084615384615384,0.4238461538461538,2.000769230769231
0.1469230769230769,0.3330769230769231,2.0261538461538464
0.3409090909090909,-0.2490909090909091,1.831818181818182
0.6053846153846154,-0.8246153846153846,2.0723076923076924
0.7691666666666667,-1.105,2.8899999999999997
0.4723076923076922,-1.3615384615384616,4.302307692307693
-0.0461538461538461,-1.4207692307692308,5.094615384615385
-0.5846153846153846,-1.1346153846153846,5.3769230769230765
-0.7754545454545455,-0.8472727272727273,5.278181818181818
-0.7392857142857142,-0.4392857142857143,4.723571428571428
-0.8058333333333333,-0.5541666666666667,4.256666666666666
-0.7007692307692307,-1.0976923076923075,3.9861538461538464
-0.5927272727272727,-1.5409090909090908,3.7427272727272727
-0.7428571428571429,-1.3221428571428573,2.774285714285714
-1.3609090909090908,0.1618181818181818,1.3890909090909092
-1.957857142857143,0.6950000000000001,-0.3385714285714283
-1.5883333333333332,0.4766666666666667,-0.72
-0.8158333333333333,0.0041666666666666,0.29333333333333333
-1.1107692307692307,-0.3876923076923076,1.3123076923076922
-2.1176923076923075,-0.963846153846154,1.8438461538461537
-2.181666666666666,-1.3941666666666668,1.3133333333333332
0.0174999999999999,-1.1933333333333334,-1.0558333333333336
2.490769230769231,-0.5746153846153846,-3.510769230769231
5.2283333333333335,0.875,-4.923333333333333
5.993076923076924,2.243076923076923,-4.554615384615384
3.8669230769230767,1.359230769230769,-2.872307692307692
2.025,0.2825,-1.8725
0.6061538461538462,1.6730769230769231,-2.29
0.6016666666666667,2.6133333333333333,-3.2766666666666664
1.4084615384615389,1.1576923076923078,-3.1246153846153844
1.518333333333333,-0.1741666666666666,-1.6566666666666667
1.389230769230769,-1.1938461538461538,0.06000000000000005
1.5158333333333334,-1.25,1.7000000000000002
0.9576923076923076,-0.153076923076923,3.468461538461539
0.6808333333333333,0.1375,4.273333333333333
0.9015384615384616,0.3169230769230769,4.632307692307692
0.8649999999999999,0.4875,4.836666666666666
-0.1261538461538461,1.640769230769231,5.065384615384615
-0.85,1.9358333333333333,5.216666666666667
-0.6823076923076923,1.1123076923076924,5.191538461538461
-0.4983333333333333,0.7174999999999999,5.026666666666666
-0.937857142857143,0.885,4.333571428571428
-1.17,1.1154545454545457,3.3427272727272728
-0.87,0.9984615384615384,1.6223076923076922
-0.7441666666666666,0.7583333333333333,0.5633333333333332
-0.995,0.3635714285714285,-0.18999999999999995
-0.9681818181818184,-0.1436363636363636,-0.5072727272727271
-0.81,-0.6076923076923078,-1.186923076923077
-0.9633333333333332,-0.715,-1.9433333333333334
-1.6914285714285715,-1.2335714285714283,-2.44
-2.229090909090909,-1.7154545454545456,-2.600909090909091
-2.787857142857143,-1.8785714285714288,-2.012142857142857
-3.0963636363636367,-1.1963636363636363,-0.7209090909090909
-2.1935714285714285,1.2214285714285715,0.985
-0.7981818181818183,2.246363636363637,0.9036363636363637
1.7664285714285717,3.1021428571428573,-0.6492857142857142
4.256363636363637,3.2427272727272727,-1.65
6.1971428571428575,2.2564285714285712,-2.046428571428572
6.1463636363636365,1.98,-0.8899999999999999
4.9435714285714285,1.6971428571428573,0.4135714285714285
4.3933333333333335,2.02,0.8066666666666666
3.273333333333333,0.9475,0.8508333333333334
2.655384615384615,-0.3476923076923076,1.08
1.2353846153846153,-2.4069230769230767,1.5523076923076924
0.0553846153846153,-3.12,2.1453846153846152
-0.3283333333333333,-1.835,2.991666666666667
0.3338461538461538,-1.366923076923077,3.1515384615384616
1.6066666666666665,-0.8766666666666666,3.2158333333333333
2.137692307692308,-0.5853846153846154,3.1115384615384616
1.9833333333333327,-0.0708333333333333,2.255
1.696153846153846,0.1853846153846154,1.3553846153846154
1.3233333333333333,0.1766666666666666,0.08999999999999997
1.538181818181818,1.0272727272727271,-0.1663636363636365
1.5035714285714286,1.3664285714285715,0.8871428571428572
1.0253846153846151,0.816923076923077,2.5176923076923075
0.2883333333333333,-0.49,3.870833333333333
0.0676923076923076,-1.3261538461538462,4.105384615384615
0.1483333333333333,-1.5366666666666668,3.3808333333333334
0.3930769230769231,-0.963076923076923,2.7738461538461543
1.100833333333333,0.26,2.5925000000000002
1.456153846153846,0.7192307692307692,2.8
1.2645454545454546,0.5236363636363636,3.039090909090909
1.0592857142857144,0.1471428571428571,3.343571428571429
0.62,0.1425,4.700833333333334
-0.0115384615384615,0.1676923076923077,5.416923076923077
-1.1075,-0.2816666666666667,4.5166666666666675
-1.3053846153846154,-1.1015384615384616,2.87
-0.5558333333333333,-2.293333333333333,0.4833333333333333
-0.0453846153846153,-2.335384615384615,-0.23307692307692318
-0.4075,-1.5166666666666666,0.14916666666666678
-1.2099999999999995,-0.9914285714285712,0.7271428571428572
-2.2,-0.5290909090909092,1.259090909090909
-2.51,-0.7341666666666667,1.49
-2.3315384615384613,-0.856153846153846,1.3315384615384616
-1.2716666666666667,-0.9308333333333332,0.7366666666666667
1.2338461538461538,-0.2238461538461538,-1.031538461538461
3.243846153846154,0.5607692307692308,-2.6330769230769233
6.2525,1.1191666666666666,-4.363333333333333
6.4435714285714285,1.3035714285714286,-4.0200000000000005
4.246666666666667,0.8641666666666666,-1.2150000000000003
2.572307692307692,0.72,0.27538461538461534
0.495,0.9683333333333334,0.9116666666666667
-0.4263636363636363,0.8763636363636365,0.4036363636363637
-1.5860328923216518e-17,1.3064285714285713,-1.7528571428571427
1.0558333333333334,1.8975,-3.1466666666666674
2.326923076923077,1.6584615384615389,-2.459230769230769
2.286666666666666,0.8516666666666667,-0.5358333333333334
1.2325,0.8908333333333335,1.9016666666666668
0.7415384615384616,1.0107692307692309,2.946153846153846
0.0916666666666666,0.7758333333333334,3.775
-0.3830769230769231,0.5930769230769231,3.9723076923076923
-0.2961538461538461,0.5107692307692308,4.076153846153846
0.2323076923076923,0.7430769230769231,4.18
1.2708333333333333,0.8825,4.523333333333333
1.6123076923076924,0.7276923076923076,4.670769230769231
0.9766666666666668,0.2841666666666667,4.82
0.0661538461538461,0.0615384615384615,5.067692307692308
-0.9672727272727272,-0.2272727272727272,5.473636363636364
-1.055,-0.6957142857142857,5.181428571428572
-0.7254545454545455,-1.2845454545454549,3.7018181818181817
-0.3314285714285714,-1.0471428571428572,2.565714285714286
0.5216666666666666,0.3925,1.3875
0.6225,1.4016666666666666,0.9758333333333334
-0.0799999999999999,2.8016666666666663,0.22166666666666668
-0.4178571428571428,3.187857142857143,-0.3035714285714286
0.015,1.7341666666666666,0.7116666666666667
0.1453846153846154,0.6446153846153847,1.6446153846153848
0.1033333333333333,0.2283333333333333,1.6741666666666668
0.4275,-0.0433333333333333,0.7983333333333333
2.176153846153846,-0.7423076923076923,-1.5476923076923081
2.993846153846154,-0.6076923076923078,-2.918461538461538
2.0308333333333333,0.8908333333333333,-3.6333333333333337
1.1292307692307693,1.7684615384615383,-3.094615384615384
1.1716666666666666,0.2633333333333332,-4.130833333333333
1.3015384615384618,-1.639230769230769,-5.852307692307692
0.8175,-1.1425,-5.183333333333334
0.7007692307692307,-0.3115384615384615,-2.95
0.8216666666666667,0.3425,0.20916666666666683
0.8861538461538461,0.9892307692307692,1.706923076923077
0.7916666666666666,1.5225,3.000833333333333
0.5530769230769231,0.5115384615384615,3.167692307692308
0.4166666666666667,-1.336666666666667,2.706666666666667
0.4515384615384615,-1.8323076923076924,2.6376923076923076
0.7191666666666666,-1.6233333333333333,3.306666666666666
0.7969230769230768,-1.3361538461538462,3.7992307692307694
0.6991666666666667,-1.1283333333333332,3.83
0.4864285714285714,-0.7271428571428571,3.5385714285714287
-0.1863636363636363,0.1490909090909091,3.5
-0.5492857142857143,0.2271428571428571,3.6442857142857146
-0.7927272727272728,-0.2309090909090909,4.158181818181818
-0.9785714285714286,-0.6164285714285714,4.865714285714286
-0.8972727272727272,-1.5636363636363635,4.9399999999999995
-0.8261538461538461,-1.6076923076923078,3.7007692307692306
-0.7066666666666667,-0.4008333333333333,0.0675
-0.2707142857142857,-0.0778571428571428,-1.782142857142857
0.4608333333333334,0.1025,-0.9933333333333327
0.2192307692307692,-0.0599999999999999,0.7861538461538462
-0.753,-0.669,2.949
-1.2926666666666666,-0.9793333333333334,3.707333333333333
-1.3227272727272728,-0.41,3.097272727272727
0.0171428571428571,0.1821428571428571,1.6099999999999999
2.726153846153846,1.1938461538461538,-1.2023076923076923
3.682,1.602,-2.762
3.701333333333333,0.6533333333333334,-3.7013333333333343
2.8625000000000003,-0.0466666666666666,-3.1916666666666673
1.9,2.1991666666666667,-3.7591666666666663
2.0984615384615384,4.4423076923076925,-4.9692307692307685
2.621,2.846,-4.337999999999999
1.9866666666666668,0.6366666666666666,-2.069333333333333
0.1915384615384615,-1.429230769230769,0.3176923076923076
-0.2808333333333333,-2.1408333333333336,1.4416666666666667
-0.583076923076923,-1.6323076923076922,2.569230769230769
-0.67,-0.762,2.931
-0.2853333333333332,0.3899999999999999,3.095333333333333
0.325,1.024166666666667,3.08
1.0972727272727274,1.5245454545454544,3.149090909090909
1.2007142857142856,1.27,3.389285714285714
0.0261538461538461,0.3915384615384615,4.63
-1.0258333333333332,0.4841666666666667,5.701666666666667
-1.7353846153846153,1.0092307692307694,7.147692307692308
-1.2733333333333332,1.1041666666666667,7.4
-0.1892307692307692,0.7484615384615385,6.2069230769230765
0.1679999999999999,0.8300000000000001,4.867
0.7192307692307692,1.313846153846154,2.556923076923077
0.9114285714285714,1.5914285714285714,1.6242857142857143
-0.3653846153846153,1.87,1.1584615384615384
-1.315,1.965,0.9441666666666667
-1.4208333333333334,0.5725,1.3933333333333333
-0.8099999999999999,-1.0623076923076924,1.18
0.7923076923076924,-1.7353846153846153,-0.6776923076923076
2.7225,-1.165,-2.921666666666667
4.971818181818183,0.3627272727272727,-5.558181818181819
4.892142857142858,1.17,-5.126428571428571
2.8723076923076927,0.8484615384615386,-2.0869230769230764
1.6825,0.3458333333333334,-1.255
0.8384615384615385,0.1776923076923077,-1.973846153846154
1.0141666666666669,0.0633333333333333,-2.7616666666666654
1.193,0.237,-3.4539999999999997
1.2013333333333334,0.084,-2.7426666666666666
1.0581818181818183,-0.1945454545454545,-0.7736363636363637
0.8792857142857143,-0.1542857142857143,0.42714285714285716
0.3507692307692307,0.0646153846153846,1.5584615384615383
0.0166666666666666,-0.125,2.0358333333333336
-0.1723076923076923,-0.7630769230769231,2.913846153846154
-0.0399999999999999,-0.99,3.565
0.4138461538461538,-1.183076923076923,4.446923076923078
0.4733333333333333,-1.1283333333333334,4.723333333333333
-0.0718181818181818,-0.9472727272727272,4.8
-0.352,-0.8109999999999999,4.726
-0.5029411764705882,-0.3823529411764705,4.664705882352941
-0.1975,-0.1283333333333333,4.955833333333333
-0.2176923076923076,-0.4338461538461538,5.458461538461538
-0.5392307692307692,-1.0346153846153845,5.123846153846154
-0.5415384615384615,-0.4884615384615385,2.886153846153846
0.1545454545454545,1.0363636363636362,1.2045454545454546
0.7400000000000001,1.5518181818181818,-0.5118181818181815
0.6107142857142858,0.1892857142857142,-1.3735714285714282
0.1836363636363636,-1.1090909090909091,-0.781818181818182
-0.1386666666666666,-0.488,0.5246666666666666
-1.0984615384615386,0.0769230769230769,1.8484615384615384
-1.7983333333333336,-0.415,2.1375
-2.4233333333333333,-0.6258333333333334,1.9641666666666668
-1.9481818181818185,-0.1690909090909091,1.7618181818181817
0.5883333333333333,0.5033333333333333,0.6483333333333333
2.86,0.9466666666666668,-1.087333333333333
4.475384615384615,1.9984615384615383,-4.334615384615384
4.197272727272727,1.8336363636363635,-4.498181818181819
3.565454545454545,0.8109090909090909,-3.038181818181818
2.146666666666667,0.8593333333333334,-2.560666666666667
0.5530769230769231,1.3276923076923075,-1.876153846153846
0.2518181818181818,0.8636363636363636,-1.7172727272727268
0.3127272727272727,-0.69,-1.7163636363636363
0.73,-1.0269230769230768,-1.2892307692307692
1.054375,-0.7862499999999999,0.29999999999999993
0.860909090909091,0.2463636363636363,1.7772727272727273
0.3064285714285714,1.1964285714285714,3.454285714285714
-0.0754545454545454,1.4172727272727272,4.206363636363636
-0.4519999999999999,1.616,4.432
-0.4866666666666666,1.6206666666666665,4.393333333333333
-0.255,1.189,4.447
-0.1,0.7473333333333333,4.550666666666666
-0.3407692307692307,-0.0792307692307692,4.903846153846153
-0.7554545454545455,-0.1781818181818182,5.05
-1.206,0.6926666666666667,4.792666666666667
-0.8560000000000001,1.369,4.57
-0.2753333333333333,0.0326666666666666,4.573333333333333
-0.3590909090909091,-1.51,3.7454545454545456
-0.7000000000000001,-0.3218181818181818,0.9436363636363637
-0.2064285714285714,1.3942857142857144,-0.905
1.2914285714285716,0.8478571428571428,-0.18214285714285716
0.5318181818181817,0.1509090909090909,1.6636363636363636
-1.11,0.1285714285714285,2.803571428571429
-1.3644444444444443,-0.4866666666666666,2.3966666666666665
0.0406249999999999,-0.490625,0.875
2.137272727272727,-0.0209090909090909,-1.63
4.271,0.8859999999999999,-5.129
4.522,2.074,-5.930666666666667
3.313,2.369,-3.62
2.7386666666666666,1.32,-2.380666666666667
1.575,-0.6307142857142857,-2.0885714285714285
0.5891666666666667,-0.6683333333333333,-2.4891666666666663
-0.2761538461538462,-0.3307692307692307,-2.5707692307692307
-0.2044444444444444,0.2433333333333333,-1.9611111111111108
0.3,0.5441666666666667,-0.46083333333333343
0.3911764705882352,-0.3123529411764705,0.7664705882352941
-0.0816666666666666,-0.6191666666666666,1.5566666666666666
-0.0116666666666666,-1.1191666666666666,1.961666666666667
0.079090909090909,-1.489090909090909,2.54
0.2446666666666666,-1.5186666666666668,3.274
0.2658333333333333,-1.41,4.1466666666666665
0.1207692307692307,-1.1146153846153846,4.32
-0.079090909090909,-0.4936363636363637,4.2309090909090905
0.0071428571428571,-0.105,3.858571428571429
0.2091666666666666,0.4208333333333333,3.453333333333333
0.2376923076923076,0.2461538461538461,3.7476923076923074
0.2158333333333333,-0.5075,4.433333333333334
-0.0145454545454545,-0.6263636363636365,4.401818181818182
-0.0778571428571428,0.6414285714285715,3.19
0.14,1.1192307692307693,2.636923076923077
-0.145,0.535,1.935
-0.2558823529411765,-0.7576470588235295,1.2994117647058823
0.1225,-2.2608333333333337,1.77
0.114,-2.012,3.089
-0.8099999999999999,-1.7399999999999998,4.0920000000000005
-1.429230769230769,-1.0107692307692306,2.092307692307692
0.3208333333333333,0.01,-1.4866666666666668
2.158181818181818,1.0527272727272727,-3.507272727272727
4.002857142857144,2.2478571428571428,-5.34857142857143
3.5523076923076924,1.6084615384615384,-4.5600000000000005
2.0575,1.6616666666666668,-3.0666666666666664
0.9664285714285714,2.363571428571429,-2.773571428571429
0.3863636363636363,1.8881818181818184,-2.1554545454545457
0.133,1.365,-1.573
-0.114,0.4673333333333333,-1.5660000000000003
0.0784615384615384,-0.8384615384615385,-1.4615384615384617
0.2907692307692308,-1.3884615384615384,-0.6446153846153846
0.4266666666666667,-0.2891666666666667,0.6741666666666667
0.41,0.7858333333333333,2.17
0.4123076923076923,1.113076923076923,3.1823076923076923
0.5166666666666667,1.105,4.35
0.3792307692307692,1.096923076923077,4.9761538461538475
-0.0191666666666666,1.4833333333333334,5.1866666666666665
-0.1427272727272727,1.3681818181818182,5.005454545454545
-0.058,0.8573333333333333,4.491333333333333
-0.0883333333333333,0.6333333333333333,4.076666666666666
-0.3515384615384616,0.6276923076923077,3.9038461538461537
-0.6146153846153847,0.9692307692307692,3.873076923076923
-0.8283333333333333,1.635,3.1875
-0.6530769230769231,2.0084615384615385,2.0707692307692307
-0.2016666666666666,1.7283333333333333,0.9875
0.3153846153846154,0.8692307692307691,0.3538461538461538
0.4491666666666666,0.1875,0.06999999999999995
-0.1354545454545454,0.2481818181818181,0.2909090909090909
-0.9028571428571428,0.1742857142857143,1.0778571428571428
-1.626923076923077,-0.2438461538461538,1.7353846153846155
-2.6575,0.1858333333333333,2.1133333333333333
