ax,ay,az,wx,wy,wz
0.0075,-0.04,0.01,0.0,0.0,0.0
0.01,-0.038461538461538464,0.004615384615384615,0.0,0.0,0.0
0.016666666666666666,-0.043333333333333335,0.006666666666666666,0.0,0.0,0.0
0.0125,-0.045625,0.005625,0.0,0.0,0.0
0.002727272727272727,-0.04,0.007272727272727273,0.0,0.0,0.0
0.0035714285714285718,-0.045,0.004285714285714286,0.0,0.0,0.0
0.0075,-0.0425,0.005,0.0,0.0,0.0
0.01,-0.038461538461538464,-0.0023076923076923075,0.0,0.0,0.0
0.01,-0.045000000000000005,0.0025,0.0,0.0,0.0
0.01,-0.05,0.005384615384615385,0.0,0.0,0.0
0.01,-0.0425,0.01,0.0,0.0,0.0
0.01,-0.03916666666666667,0.004166666666666667,0.0,0.0,0.0
0.01,-0.04272727272727273,0.002727272727272727,0.0,0.0,0.0
0.006666666666666667,-0.04533333333333334,0.01,0.0,0.0,0.0
0.01,-0.04,0.01,0.0,0.0,0.0
0.0007692307692307692,-0.03769230769230769,0.008461538461538461,0.0,0.0,0.0
0.0075,-0.0425,-0.0075,0.0,0.0,0.0
0.006153846153846154,-0.038461538461538464,0.006923076923076922,0.0,0.0,0.0
0.0025,-0.03,0.0075,0.0,0.0,0.0
0.009285714285714286,-0.04857142857142858,0.007857142857142858,0.0,0.0,0.0
0.018,-0.042,0.0,0.0,0.0,0.0
0.013571428571428571,-0.04,0.005,0.0,0.0,0.0
0.006666666666666666,-0.04,0.016666666666666666,0.0,0.0,0.0
0.005625,-0.045625,0.00625,0.0,0.0,0.0
0.0075,-0.0375,0.0025,0.0,0.0,0.0
0.0023076923076923075,-0.03923076923076923,0.005384615384615385,0.0,0.0,0.0
0.0025,-0.04750000000000001,0.0175,0.0,0.0,0.0
0.005384615384615385,-0.04076923076923077,0.005384615384615385,0.0,0.0,0.0
0.01,-0.05454545454545454,0.014545454545454545,0.0,0.0,0.0
0.01,-0.041428571428571426,0.011428571428571429,0.0,0.0,0.0
0.01,-0.0375,0.01,0.0,0.0,0.0
0.0023076923076923075,-0.043846153846153854,0.006153846153846154,0.0,0.0,0.0
0.017272727272727273,-0.04,0.002727272727272727,0.0,0.0,0.0
0.007857142857142858,-0.04,0.008571428571428572,0.0,0.0,0.0
0.0025,-0.04,0.0025,0.0,0.0,0.0
0.004166666666666667,-0.04416666666666667,0.009166666666666667,0.0,0.0,0.0
0.0,-0.03333333333333333,0.01,0.0,0.0,0.0
0.005,-0.04,0.0064285714285714285,0.0,0.0,0.0
0.0025,-0.05000000000000001,0.0025,0.0,0.0,0.0
0.0015384615384615385,-0.03461538461538462,0.006923076923076922,0.0,0.0,0.0
0.002727272727272727,-0.05,0.012727272727272728,0.0,0.0,0.0
0.0014285714285714286,-0.045,0.002857142857142857,0.0,0.0,0.0
0.0025,-0.04,0.0175,0.0,0.0,0.0
0.00923076923076923,-0.04,0.01076923076923077,0.0,0.0,0.0
0.01,-0.04,0.01,0.0,0.0,0.0
0.0023076923076923075,-0.05153846153846154,-0.0023076923076923075,0.0,0.0,0.0
0.01,-0.04,0.006923076923076922,0.0,0.0,0.0
0.011538461538461537,-0.043846153846153854,0.01,0.0,0.0,0.0
0.005,-0.04,0.0025,0.0,0.0,0.0
0.00923076923076923,-0.04,0.0,0.0,0.0,0.0
0.01,-0.04,0.007272727272727273,0.0,0.0,0.0
0.01,-0.04357142857142857,0.008571428571428572,0.0,0.0,0.0
0.002727272727272727,-0.04,0.014545454545454545,0.0,0.0,0.0
0.0035714285714285718,-0.045,-0.002857142857142857,0.0,0.0,0.0
0.0,-0.0425,0.01,0.0,0.0,0.0
0.005,-0.04416666666666667,0.0016666666666666668,0.0,0.0,0.0
0.003076923076923077,-0.04,0.01,0.0,0.0,0.0
0.0,-0.04923076923076923,0.01,0.0,0.0,0.0
0.007272727272727273,-0.05,0.002727272727272727,0.0,0.0,0.0
0.01,-0.04642857142857143,0.005,0.0,0.0,0.0
