accy,accz,accx
1.1358333333333333,-0.8516666666666667,1.155
0.7878571428571428,-1.740714285714286,1.9164285714285716
1.0436363636363637,-1.6109090909090908,1.1663636363636363
1.3215384615384616,-0.9123076923076924,-0.06076923076923091
1.3735714285714289,-0.0399999999999999,-0.7964285714285713
1.0683333333333331,0.3,-0.8500000000000001
0.6781818181818182,0.1890909090909091,-0.18454545454545457
0.7042857142857143,0.2314285714285714,0.7221428571428572
0.7045454545454546,-0.1636363636363636,1.7036363636363636
0.2715384615384615,-0.4415384615384615,2.4446153846153846
-0.0275,-0.9166666666666666,3.2175
0.2708333333333333,-1.6258333333333332,3.8641666666666663
0.905,-1.5635714285714286,4.2407142857142865
1.4469230769230768,-1.1415384615384616,4.463076923076923
0.8890909090909092,-0.75,4.123636363636363
0.3835714285714285,-0.535,3.691428571428572
0.1075,0.2358333333333333,3.599166666666666
0.0369230769230769,0.4446153846153846,3.6623076923076923
-0.0054545454545454,0.2636363636363636,3.787272727272727
-0.1642857142857142,0.0178571428571428,3.5228571428571427
-0.7300000000000001,-0.1809090909090909,2.8945454545454545
-1.2535714285714286,-0.1371428571428571,2.0857142857142863
-1.0825,-0.1275,1.0725
-0.5269230769230769,-0.01,0.31846153846153846
-0.5654545454545455,0.019090909090909,0.047272727272727244
-0.9778571428571428,-0.0657142857142857,-0.14071428571428557
-1.6436363636363638,-0.0736363636363636,-0.270909090909091
-1.9392857142857145,0.0421428571428571,-0.2935714285714286
-1.858181818181818,-0.0381818181818181,-0.40727272727272723
-1.46,-0.2772727272727273,-0.46545454545454557
-0.6666666666666666,-0.8200000000000001,-0.7266666666666666
-0.2783333333333333,-0.8608333333333333,-1.7400000000000002
0.0375,-0.9025,-2.6475
0.9292857142857144,-0.2971428571428571,-2.562142857142857
2.511,-0.648,-1.6960000000000002
3.5685714285714285,-1.0178571428571428,-1.1828571428571428
3.26,0.0249999999999999,-0.7300000000000002
2.2484615384615383,1.046923076923077,-0.4092307692307693
1.285,0.82,-0.23750000000000004
0.8023076923076923,-0.0146153846153846,-0.003076923076922977
0.3623076923076923,-0.2299999999999999,0.19769230769230772
-0.1038461538461538,-0.6276923076923077,0.31307692307692314
-0.0372727272727272,-1.0218181818181815,0.7754545454545455
0.2807142857142857,-0.4857142857142857,1.5057142857142858
0.3854545454545455,0.5727272727272728,2.5627272727272725
0.29,1.2771428571428571,3.251428571428572
0.53,1.4236363636363636,3.855454545454545
1.0230769230769232,1.522307692307692,4.309230769230769
1.05,1.43,4.663333333333334
0.8200000000000001,0.8769230769230769,4.403846153846153
0.4946153846153845,0.2923076923076923,3.6584615384615384
