accy,accz,accx,gyroy,gyroz,gyrox
0.4972727272727272,-0.8581818181818183,-0.9763636363636364,0.2272727272727272,0.0409090909090909,0.3563636363636364
0.545,-0.5685714285714286,-1.2392857142857143,0.2828571428571428,-0.0007142857142857,0.3435714285714285
0.5758333333333333,-0.6583333333333333,-1.8891666666666669,0.285,-0.0775,0.3125
0.8150000000000001,-0.7864285714285714,-2.7014285714285715,0.2535714285714286,-0.1271428571428571,0.2785714285714286
1.282,-0.709,-3.3920000000000003,0.224,-0.113,0.228
1.622,-0.5313333333333333,-3.686,0.1926666666666666,-0.0406666666666666,0.1653333333333333
1.918,-0.491,-3.536,0.17,0.021,0.091
2.1775,-0.61,-3.08,0.18375,0.0475,0.07125
2.5776470588235294,-0.9929411764705882,-1.961764705882353,0.2711764705882353,0.1258823529411764,0.0417647058823529
2.2271428571428573,-1.61,-0.2021428571428571,0.4235714285714285,0.21,-0.0142857142857142
1.0227272727272727,-1.564545454545455,1.0145454545454546,0.4918181818181818,0.0463636363636363,-0.0427272727272727
0.5364285714285714,-1.3035714285714286,1.19,0.3742857142857143,-0.1971428571428571,-0.1221428571428571
0.4845454545454545,-1.5363636363636362,0.9645454545454544,0.1290909090909091,-0.1236363636363636,-0.1327272727272727
-0.49,-0.3693333333333333,1.4993333333333332,-0.2273333333333333,0.0346666666666666,-0.1233333333333333
-1.8154545454545452,1.6645454545454548,2.268181818181818,-0.6090909090909091,0.0381818181818181,-0.1490909090909091
-2.474285714285714,2.291428571428572,2.8685714285714288,-0.6799999999999999,-0.0849999999999999,-0.1757142857142857
-2.304,1.271,4.212,-0.44,-0.178,-0.139
-1.6766666666666663,0.6686666666666666,4.182,-0.1546666666666666,-0.2686666666666666,-0.1
-0.5733333333333334,0.1316666666666666,2.7558333333333334,0.0408333333333333,-0.3466666666666667,0.045
0.1741666666666666,0.5108333333333334,2.4525,0.1075,-0.2891666666666667,0.2733333333333334
0.5061538461538462,1.3323076923076924,3.129230769230769,0.0753846153846154,-0.0738461538461538,0.2907692307692308
0.3366666666666666,1.5533333333333337,3.4275,0.1025,0.175,0.2591666666666667
-0.2344444444444444,1.9877777777777776,3.114444444444445,0.0877777777777777,0.2944444444444444,0.2244444444444444
-0.6794117647058824,1.5594117647058825,2.468235294117647,0.0658823529411764,0.3058823529411765,0.1611764705882353
-0.676,0.3359999999999999,1.147,0.153,0.245,0.194
-0.4166666666666667,-0.1873333333333333,-0.1126666666666666,0.236,0.2213333333333333,0.2273333333333333
-0.265,-0.193,-1.383,0.265,0.25,0.2429999999999999
0.012,-0.148,-2.16,0.266,0.333,0.274
0.10375,0.141875,-3.244375,0.2325,0.373125,0.30625
0.123076923076923,0.8015384615384615,-4.085384615384616,0.1253846153846154,0.3399999999999999,0.2315384615384615
0.2290909090909091,1.2245454545454546,-4.162727272727273,0.0127272727272727,0.2681818181818182,0.0654545454545454
0.2378571428571428,0.8392857142857143,-3.992142857142857,-0.0085714285714285,0.1228571428571428,-0.0614285714285714
-0.0591666666666666,0.1275,-4.1000000000000005,-0.0316666666666666,-0.0441666666666666,-0.1458333333333333
-0.1421428571428571,-0.6357142857142858,-4.489285714285715,-0.1635714285714285,-0.1878571428571428,-0.2292857142857143
0.6327272727272728,-0.5863636363636364,-3.978181818181818,-0.3390909090909091,-0.2363636363636363,-0.209090909090909
1.3261538461538462,0.8976923076923077,-2.6030769230769235,-0.5130769230769231,-0.2115384615384615,-0.1515384615384615
1.2254545454545456,2.287272727272727,-1.75,-0.6636363636363636,-0.1418181818181818,-0.1781818181818182
0.6799999999999999,1.88,-1.2673333333333332,-0.7226666666666667,-0.0733333333333333,-0.2153333333333333
1.1253846153846152,-0.343076923076923,0.3069230769230769,-0.4538461538461539,-0.0861538461538461,0.0515384615384615
1.7425,0.0049999999999999,0.68,-0.2458333333333333,-0.0675,0.1791666666666666
2.493636363636364,0.4909090909090908,-0.6636363636363636,-0.1136363636363636,0.0427272727272727,0.1781818181818182
2.441666666666667,1.1408333333333334,-1.1258333333333332,-0.075,0.0775,0.2841666666666667
1.9485714285714288,1.68,-0.9064285714285714,-0.0814285714285714,0.045,0.3328571428571428
1.3283333333333334,1.7925000000000002,-0.7625000000000001,-0.0783333333333333,0.2533333333333333,0.2799999999999999
