accx,accy,accz,gyrox,gyroy,gyroz
-1.0941666666666667,-2.005,0.1216666666666666,-0.0658333333333333,0.6133333333333333,-0.5775
-1.06,-1.6714285714285717,0.2742857142857143,-0.0742857142857142,0.7378571428571429,-0.3885714285714285
0.3090909090909091,-1.2309090909090907,0.4836363636363636,0.0154545454545454,0.7227272727272727,-0.3954545454545454
0.735,-1.2185714285714284,0.4985714285714286,0.1121428571428571,0.6485714285714286,-0.4735714285714286
0.15090909090909088,-1.3863636363636365,0.5563636363636363,0.1381818181818181,0.6254545454545455,-0.3754545454545454
-0.03384615384615408,-1.51,0.7323076923076923,0.0953846153846153,0.6838461538461539,-0.2469230769230769
-0.31454545454545446,-1.6781818181818182,0.9709090909090908,0.0909090909090909,0.6845454545454546,-0.1690909090909091
-0.876428571428572,-1.7735714285714288,1.27,0.1457142857142857,0.5928571428571429,-0.0607142857142857
-1.3258333333333332,-1.7466666666666668,1.711666666666667,0.2691666666666666,0.5125000000000001,0.0908333333333333
-1.0469230769230768,-1.259230769230769,1.7307692307692308,0.4376923076923077,0.4776923076923077,0.1961538461538461
-0.1200000000000001,-0.4854545454545454,1.2372727272727273,0.4890909090909091,0.4681818181818181,0.1990909090909091
0.6278571428571429,0.2371428571428571,1.0492857142857142,0.4257142857142857,0.4714285714285714,0.0964285714285714
1.1883333333333332,0.8675,1.149166666666667,0.345,0.4891666666666667,-0.0616666666666666
1.342142857142857,1.2285714285714284,1.0957142857142856,0.2907142857142857,0.4771428571428571,-0.1721428571428571
1.3609090909090908,1.3927272727272728,0.8545454545454546,0.1881818181818181,0.4945454545454545,-0.2263636363636363
1.3641666666666667,1.5216666666666667,1.1825,0.0333333333333333,0.5975,-0.2616666666666666
1.6463636363636365,1.6454545454545453,2.4481818181818182,-0.1209090909090909,0.7390909090909091,-0.3363636363636363
2.325625,1.653125,3.796875,-0.15125,0.8575,-0.47
2.6909090909090905,1.2645454545454546,4.254545454545454,0.0336363636363636,0.9054545454545456,-0.6681818181818181
0.9846153846153847,1.1,2.673076923076923,0.46,0.9384615384615383,-0.6507692307692307
-1.6427272727272726,2.369090909090909,-0.7636363636363637,0.8509090909090908,0.8218181818181818,-0.449090909090909
-2.0228571428571427,4.031428571428571,-4.4835714285714285,0.8257142857142857,0.3828571428571429,-0.5178571428571429
-0.8041666666666665,5.44,-7.505833333333332,0.2958333333333333,-0.0183333333333333,-0.8675
0.6323076923076922,3.752307692307693,-6.886923076923077,-0.4107692307692308,-0.3107692307692308,-1.0884615384615386
0.2908333333333334,0.2558333333333333,-4.448333333333333,-0.8491666666666666,-0.4958333333333333,-0.9158333333333334
-1.2850000000000001,-1.4858333333333331,-2.6591666666666667,-1.0458333333333334,-0.4691666666666667,-0.4483333333333333
-2.166923076923077,-2.256923076923077,-1.189230769230769,-1.0723076923076924,-0.2538461538461538,0.2861538461538461
-0.9107692307692308,-1.79,-0.2769230769230769,-0.8461538461538461,-0.2346153846153846,0.963076923076923
1.0875,-1.1108333333333331,-0.06,-0.5766666666666667,-0.3899999999999999,1.2275
2.8535714285714286,-0.5742857142857144,-0.0014285714285714,-0.3142857142857143,-0.5421428571428571,0.995
3.193,-0.861,0.143,-0.07,-0.619,0.604
2.165,-1.653,-0.178,0.09,-0.666,0.424
0.909375,-2.42625,-0.94875,0.141875,-0.733125,0.33125
0.3884615384615384,-2.6046153846153848,-1.689230769230769,0.0023076923076923,-0.7630769230769231,0.4092307692307692
0.48250000000000004,-2.0775,-1.6883333333333332,-0.1241666666666666,-0.7641666666666667,0.5850000000000001
1.0091666666666665,-0.9908333333333332,-1.3041666666666665,-0.1991666666666667,-0.7025,0.6941666666666667
2.4469230769230768,0.46,-0.8861538461538461,-0.2630769230769231,-0.6061538461538462,0.6853846153846154
3.3346153846153843,0.4423076923076923,-0.4123076923076923,-0.2869230769230769,-0.583076923076923,0.4123076923076923
1.9183333333333332,-0.7275,0.1916666666666666,-0.2941666666666667,-0.535,0.2183333333333333
1.083076923076923,-2.1515384615384616,0.676923076923077,-0.3292307692307692,-0.5161538461538462,0.1369230769230769
1.1263636363636362,-3.12090909090909,1.1663636363636365,-0.2609090909090909,-0.5554545454545455,0.07
1.5535714285714286,-3.347142857142857,1.372142857142857,-0.0192857142857142,-0.5742857142857142,-0.0257142857142857
2.185,-2.99,1.4249999999999998,0.2658333333333333,-0.56,-0.1991666666666667
2.2976923076923077,-2.323846153846154,1.2138461538461538,0.3930769230769231,-0.5423076923076924,-0.3723076923076923
1.8133333333333335,-1.5,1.0,0.4283333333333333,-0.505,-0.415
1.1608333333333334,-0.5291666666666667,1.0091666666666663,0.4225,-0.4666666666666666,-0.3016666666666667
0.279,0.8639999999999999,1.279,0.4109999999999999,-0.533,-0.099
-0.14411764705882368,1.7829411764705885,1.54,0.4347058823529411,-0.6158823529411765,0.1411764705882353
-0.09909090909090912,2.1954545454545458,1.3118181818181818,0.4236363636363636,-0.6272727272727273,0.24
-0.04307692307692301,2.253076923076923,0.9915384615384616,0.2030769230769231,-0.7146153846153845,0.273076923076923
-0.13636363636363646,2.233636363636364,1.9463636363636363,-0.1518181818181818,-0.8481818181818181,0.3436363636363637
-0.18099999999999983,2.16,3.372,-0.356,-0.881,0.445
0.615625,1.5325,4.985625000000001,-0.326875,-0.798125,0.53125
2.649230769230769,0.9015384615384616,4.266153846153847,0.11,-0.7,0.4523076923076923
3.953333333333333,2.013333333333333,1.6666666666666667,0.5750000000000001,-0.5916666666666667,0.295
2.994615384615385,3.5292307692307694,-1.3784615384615386,0.9230769230769232,-0.3423076923076923,0.4207692307692308
0.39416666666666667,4.716666666666666,-4.4191666666666665,0.9116666666666666,0.0708333333333333,0.875
0.018461538461538418,3.77,-5.18076923076923,0.583076923076923,0.4784615384615384,1.35
1.27,1.1325,-5.0925,0.1908333333333333,0.6066666666666666,1.3908333333333334
2.375384615384615,-0.8269230769230769,-4.7446153846153845,-0.2138461538461538,0.5361538461538461,1.0161538461538462
2.8718181818181816,-1.4672727272727273,-3.848181818181818,-0.5736363636363636,0.3790909090909091,0.4354545454545455
2.642,-1.116,-3.08,-0.7769999999999999,0.279,-0.24
1.61125,-0.7225,-2.078125,-0.910625,0.2725,-0.938125
0.9438461538461539,-1.0692307692307692,-0.7992307692307693,-0.8530769230769231,0.3161538461538461,-1.19
0.35750000000000004,-0.9483333333333333,0.8791666666666668,-0.6075,0.4741666666666667,-0.9841666666666667
0.5763636363636364,-0.5499999999999999,1.508181818181818,-0.2827272727272727,0.5872727272727273,-0.8018181818181819
0.8753846153846154,-1.35,0.8161538461538461,-0.0184615384615384,0.5869230769230769,-0.7538461538461539
-0.20214285714285718,-2.393571428571428,-0.1035714285714285,0.1285714285714286,0.6678571428571428,-0.6435714285714286
-2.105833333333333,-2.18,-0.3716666666666666,0.1733333333333333,0.64,-0.4116666666666667
-1.913846153846154,-2.1507692307692308,-0.0669230769230769,0.1661538461538461,0.6638461538461539,-0.2669230769230769
-0.7118181818181819,-1.5818181818181818,0.8418181818181818,0.2772727272727273,0.6109090909090908,-0.2681818181818182
0.22099999999999997,-1.27,1.02,0.382,0.505,-0.341
0.715625,-1.029375,0.815,0.4287499999999999,0.485,-0.326875
