accy,accz,accx,gyroy,gyroz,gyrox
1.07375,-1.45875,-1.91,-0.3675,0.2725,0.5537500000000001
0.8833333333333333,-1.778888888888889,-1.545,-0.3166666666666666,0.2788888888888889,0.5305555555555556
0.9053846153846152,-1.5184615384615383,-0.676923076923077,-0.2115384615384615,0.2823076923076923,0.4992307692307692
0.8336363636363636,-1.3018181818181818,-0.2018181818181818,-0.1136363636363636,0.3118181818181818,0.4554545454545454
0.5442857142857143,-1.2578571428571428,-0.0671428571428571,0.0135714285714285,0.3085714285714286,0.4514285714285714
0.45,-0.9533333333333333,-0.11,0.065,0.285,0.41
0.851578947368421,-0.6931578947368421,-0.3431578947368421,0.0605263157894736,0.2978947368421052,0.3457894736842105
1.401818181818182,-0.8581818181818182,-0.3472727272727273,0.05,0.3881818181818181,0.3290909090909091
1.2923076923076924,-1.0792307692307692,0.0669230769230769,0.0738461538461538,0.4507692307692308,0.3784615384615384
1.0375,-0.9266666666666667,0.405,0.1083333333333333,0.3883333333333333,0.4516666666666666
1.3976923076923078,-0.4607692307692307,0.7276923076923076,0.0861538461538461,0.2553846153846154,0.4615384615384615
2.0500000000000003,-0.1691666666666666,0.8608333333333333,-0.0058333333333333,0.1583333333333333,0.435
2.6492857142857145,0.3114285714285714,1.0357142857142858,-0.11,0.1414285714285714,0.3849999999999999
2.5518181818181818,0.2572727272727272,1.2145454545454546,-0.1618181818181818,0.3036363636363636,0.2381818181818182
1.8571428571428568,-1.3478571428571429,2.205714285714285,-0.1928571428571428,0.5964285714285714,0.0307142857142857
1.15,-2.1133333333333337,3.773333333333333,-0.1633333333333333,0.5866666666666667,-0.0533333333333333
-0.0505263157894736,-1.911578947368421,7.590000000000001,-0.15,0.2747368421052631,-0.0473684210526315
-0.8999999999999999,-1.6036363636363635,7.96090909090909,-0.03,0.0409090909090909,-0.0036363636363636
-2.34,-1.2492307692307694,4.216153846153846,0.1807692307692307,-0.14,0.1692307692307692
-2.353846153846154,-0.2592307692307692,1.3384615384615384,0.4692307692307692,-0.2284615384615384,0.3592307692307692
-1.52,1.0185714285714285,-1.012857142857143,0.6685714285714285,-0.1357142857142857,0.23
-1.093157894736842,1.3826315789473684,-1.3836842105263158,0.7273684210526316,0.1136842105263157,0.0668421052631579
-0.9425,1.0408333333333333,-0.4533333333333333,0.6816666666666666,0.2708333333333333,0.1225
-1.209090909090909,0.9945454545454546,0.359090909090909,0.6109090909090908,0.0681818181818181,0.0781818181818181
-1.2635714285714286,1.0464285714285717,1.082857142857143,0.3921428571428572,-0.22,-0.1421428571428571
-0.5690909090909091,0.0572727272727272,0.67,0.29,-0.2718181818181818,-0.2072727272727272
-0.35,-1.0278571428571428,-0.5764285714285714,0.3892857142857143,-0.2171428571428571,-0.1885714285714285
-0.4890909090909091,-0.5972727272727273,-1.6163636363636364,0.4890909090909091,-0.1263636363636363,-0.1636363636363636
-0.6064285714285714,0.6678571428571429,-3.687857142857143,0.5792857142857143,-0.06,-0.15
-0.3763636363636363,1.8263636363636364,-5.074545454545454,0.5645454545454546,0.16,-0.1636363636363636
-0.4692307692307692,2.22,-5.943076923076924,0.4469230769230768,0.3623076923076923,-0.2469230769230769
-0.3615384615384615,1.676153846153846,-5.518461538461538,0.2984615384615384,0.5346153846153846,-0.2592307692307692
-0.3915384615384615,0.1353846153846153,-3.8815384615384616,0.2530769230769231,0.5407692307692308,-0.2576923076923077
-0.3841666666666667,-0.4883333333333333,-3.040833333333333,0.3016666666666667,0.4358333333333333,-0.2558333333333333
-0.2384615384615384,-0.3092307692307692,-2.011538461538461,0.33,0.3469230769230769,-0.2823076923076923
0.1627272727272727,0.279090909090909,-1.2736363636363637,0.3236363636363636,0.2536363636363636,-0.26
1.3857142857142857,1.384285714285714,-0.0692857142857142,0.2757142857142857,0.2407142857142857,-0.3014285714285714
2.1936363636363634,1.3990909090909092,0.9663636363636364,0.2581818181818182,0.2781818181818182,-0.3799999999999999
2.432142857142857,0.9214285714285716,2.535,0.2642857142857143,0.255,-0.2878571428571428
2.19,0.5745454545454546,2.9845454545454544,0.2718181818181818,0.0809090909090909,-0.2645454545454546
2.272307692307692,0.2169230769230769,2.761538461538461,0.1838461538461538,-0.0292307692307692,-0.3046153846153846
1.3825,0.6225,2.545,0.0474999999999999,0.1175,-0.1608333333333333
-1.2100000000000002,2.146428571428572,3.557142857142857,-0.1064285714285714,0.4792857142857142,-0.1192857142857142
-2.520909090909091,1.330909090909091,5.901818181818182,-0.1581818181818181,0.5790909090909091,-0.2018181818181818
-3.474285714285714,-0.3221428571428571,5.43,-0.0992857142857143,0.1807142857142857,-0.1307142857142857
-2.516,-1.343,2.863,-0.138,-0.112,0.06
-1.6166666666666667,-2.3946666666666667,0.206,-0.134,-0.0353333333333333,0.1933333333333333
-1.4641666666666666,-1.4883333333333333,-0.5058333333333334,-0.1475,0.0425,0.2175
-1.3269230769230769,0.2576923076923076,-0.7,-0.2553846153846154,-0.0538461538461538,0.143076923076923
-0.7954545454545454,0.8863636363636364,-0.4509090909090909,-0.4009090909090909,-0.1918181818181818,0.2027272727272727
0.237,1.149,-0.2,-0.5309999999999999,-0.226,0.277
0.505,0.8318749999999999,-0.480625,-0.699375,-0.115625,0.2956249999999999
-0.1315384615384615,-0.4776923076923077,-1.6776923076923076,-0.7238461538461538,0.0015384615384615,0.2984615384615384
-0.3816666666666666,-1.2425,-2.8708333333333336,-0.6533333333333333,0.0483333333333333,0.2916666666666667
-0.6153846153846154,-1.862307692307692,-4.22,-0.6292307692307693,0.0115384615384615,0.2123076923076923
-0.7427272727272727,-2.272727272727273,-4.691818181818181,-0.5309090909090909,-0.0618181818181818,0.1490909090909091
-0.7221428571428571,-2.506428571428572,-5.016428571428572,-0.4221428571428571,-0.1142857142857143,0.1414285714285714
-0.5425,-2.2150000000000003,-4.7725,-0.33,-0.1025,0.0941666666666666
-0.4584615384615385,-1.540769230769231,-3.703076923076923,-0.2353846153846154,-0.0938461538461538,0.0538461538461538
-0.4618181818181818,-0.9136363636363636,-3.030909090909091,-0.1390909090909091,-0.1127272727272727,-0.0018181818181818
-0.3469230769230769,-0.1415384615384615,-2.281538461538461,-0.0946153846153846,-0.1415384615384615,-0.063076923076923
-0.1115384615384615,-0.3715384615384615,-2.02,-0.0346153846153846,-0.183076923076923,-0.0846153846153846
0.6384615384615385,-0.95,-1.643076923076923,0.0115384615384615,-0.1607692307692307,-0.0269230769230769
1.4125,-1.0166666666666666,-1.086666666666667,0.0491666666666666,-0.0316666666666666,0.0699999999999999
2.3684615384615384,-0.8961538461538462,0.4499999999999999,0.0561538461538461,0.1376923076923077,0.1392307692307692
2.809,-0.907,1.956,0.0339999999999999,0.325,0.19
2.6746666666666665,-0.966,3.865333333333333,0.0393333333333333,0.3526666666666667,0.1733333333333333
2.12090909090909,-0.6690909090909091,4.96,0.09,0.1136363636363636,0.1227272727272727
2.165714285714286,0.0492857142857142,4.855714285714286,0.0771428571428571,-0.0707142857142857,0.0285714285714285
2.075454545454545,0.1181818181818181,3.9109090909090902,-0.0563636363636363,0.1290909090909091,-0.2254545454545454
0.4291666666666667,-1.4983333333333333,4.045,-0.19,0.4258333333333333,-0.36
-0.9726666666666668,-1.8853333333333333,6.124,-0.2766666666666666,0.3546666666666667,-0.442
-1.97,-2.2883333333333336,7.014166666666667,-0.2583333333333333,0.1175,-0.365
-2.617272727272727,-1.7663636363636364,5.076363636363636,-0.0163636363636363,-0.1909090909090909,-0.1545454545454545
-2.606428571428572,0.2328571428571428,1.2764285714285717,0.2057142857142857,-0.37,0.1021428571428571
-2.142,1.23,-0.683,0.432,-0.312,0.1689999999999999
-2.042,1.764,-1.488,0.58,-0.1753333333333333,0.074
-2.513636363636364,1.5245454545454544,-0.760909090909091,0.6263636363636363,-0.1536363636363636,0.0218181818181818
-2.876428571428572,0.9664285714285714,0.53,0.6285714285714287,-0.2414285714285714,0.1292857142857142
-2.5191666666666666,0.875,0.7633333333333333,0.5091666666666667,-0.3999999999999999,0.065
-1.1163636363636364,0.5290909090909092,-0.0263636363636363,0.3718181818181818,-0.4090909090909091,0.0672727272727272
-0.0515384615384615,0.2753846153846154,-0.9053846153846152,0.2992307692307692,-0.2184615384615384,0.0146153846153846
0.2135714285714285,-0.4214285714285714,-2.132857142857143,0.3742857142857143,0.0942857142857142,-0.0499999999999999
-0.2936363636363636,-0.0354545454545454,-2.8445454545454543,0.3790909090909091,0.3709090909090909,0.0245454545454545
-1.042142857142857,0.635,-3.597142857142857,0.3271428571428571,0.3228571428571429,0.0178571428571428
-0.8390000000000001,0.762,-3.883,0.39,0.199,0.017
0.08,0.5640000000000001,-3.899333333333333,0.4826666666666667,0.2493333333333333,0.01
0.3766666666666666,0.405,-3.790000000000001,0.4716666666666667,0.295,0.02
0.5461538461538461,-0.1738461538461538,-3.531538461538462,0.443076923076923,0.2907692307692308,0.0469230769230769
0.579090909090909,-0.7754545454545455,-3.3290909090909087,0.5381818181818182,0.2190909090909091,0.0863636363636363
0.8275,-0.5808333333333334,-3.158333333333333,0.5033333333333333,0.1783333333333333,0.0758333333333333
0.9857142857142858,-0.26,-2.7764285714285712,0.3742857142857143,0.1878571428571428,0.0007142857142857
0.9623076923076924,0.5176923076923077,-2.0376923076923075,0.2330769230769231,0.1415384615384615,-0.0838461538461538
0.9336363636363636,0.61,-1.252727272727273,0.1518181818181818,0.0263636363636363,-0.1736363636363636
1.3578571428571429,0.5735714285714285,-0.1121428571428571,0.13,-0.0699999999999999,-0.275
1.591818181818182,0.5736363636363637,0.3927272727272727,0.0581818181818181,-0.1609090909090909,-0.3245454545454546
1.851,0.083,0.784,-0.032,-0.266,-0.344
2.0086666666666666,-0.4473333333333333,1.056,-0.108,-0.4093333333333333,-0.4533333333333333
2.1535714285714285,-0.9571428571428572,1.0378571428571428,-0.1692857142857143,-0.3835714285714285,-0.6214285714285713
1.26,-0.7472727272727273,0.8072727272727274,-0.1927272727272727,0.0045454545454545,-0.5909090909090909
-1.1028571428571428,0.2378571428571428,2.015,-0.2007142857142857,0.4385714285714285,-0.5314285714285715
-2.02,0.0677777777777777,4.561111111111111,0.0266666666666666,0.4511111111111111,-0.5166666666666667
-1.456875,0.288125,6.3656250000000005,0.2875,0.385,-0.375625
-1.6672727272727272,1.01,4.279090909090909,0.2990909090909091,0.2745454545454545,-0.1118181818181818
-2.7930769230769235,1.5653846153846156,1.1407692307692308,0.173076923076923,0.12,-0.0807692307692307
-3.1345454545454547,1.760909090909091,0.2190909090909091,-0.0163636363636363,-0.0254545454545454,-0.1836363636363636
-2.8377777777777777,1.5277777777777777,0.2322222222222222,-0.1933333333333333,-0.1466666666666666,-0.1622222222222222
-2.046470588235294,0.8511764705882352,0.8958823529411765,-0.31,-0.2429411764705882,-0.0017647058823529
-1.1742857142857144,0.0735714285714285,1.3007142857142855,-0.3607142857142857,-0.25,0.1071428571428571
-0.6809090909090909,-0.4145454545454545,1.0772727272727274,-0.3799999999999999,-0.1845454545454545,0.1245454545454545
-0.1253846153846153,-1.0746153846153847,0.4369230769230769,-0.3738461538461539,-0.143076923076923,0.2146153846153846
0.075,-0.9475,-0.2983333333333333,-0.4566666666666667,-0.1491666666666666,0.2866666666666667
0.1164285714285714,-0.57,-1.4935714285714283,-0.6064285714285714,-0.175,0.2978571428571429
-0.185,-0.33,-2.5416666666666665,-0.815,-0.2691666666666666,0.2833333333333333
0.1225,-1.03,-3.31,-0.7783333333333333,-0.1483333333333333,0.2783333333333333
-0.0409090909090909,-1.0054545454545456,-3.6454545454545455,-0.69,-0.0036363636363636,0.3163636363636363
-0.09,-1.064545454545455,-3.632727272727273,-0.6063636363636363,0.1027272727272727,0.3190909090909091
-0.2406666666666666,-1.2266666666666666,-3.5420000000000003,-0.444,0.112,0.3493333333333333
-0.4078571428571428,-1.5035714285714283,-3.24,-0.2921428571428571,0.0757142857142857,0.3028571428571429
-0.2481818181818181,-1.5045454545454546,-2.811818181818182,-0.2072727272727273,0.0218181818181818,0.2372727272727272
-0.1028571428571428,-1.0557142857142858,-2.035,-0.2557142857142857,-0.0364285714285714,0.1999999999999999
-0.3218181818181818,-1.330909090909091,-1.4036363636363638,-0.2045454545454545,-0.0990909090909091,0.1363636363636363
0.12,-1.2878571428571426,-0.4071428571428571,-0.1007142857142857,-0.0671428571428571,0.0307142857142857
0.1981818181818182,-1.2472727272727273,0.2936363636363636,-0.0527272727272727,-0.069090909090909,0.0336363636363636
0.4046153846153846,-1.3323076923076924,0.6607692307692308,-0.0284615384615384,-0.0515384615384615,0.1
0.6108333333333333,-1.0608333333333333,0.7341666666666667,-0.0108333333333333,-0.0516666666666666,0.14
1.0907142857142855,-0.3671428571428571,0.755,-0.0464285714285714,-0.0714285714285714,0.175
1.5791666666666666,0.2383333333333333,0.49,-0.1041666666666666,-0.0958333333333333,0.205
2.0215384615384617,0.4738461538461538,0.7000000000000001,-0.1538461538461538,-0.1384615384615384,0.1930769230769231
2.0636363636363635,0.14,1.130909090909091,-0.1472727272727272,-0.1236363636363636,0.1899999999999999
2.011428571428572,-0.4592857142857142,1.9807142857142856,-0.1042857142857142,-0.0478571428571428,0.1742857142857143
1.95,-0.6775,2.53,-0.0424999999999999,0.0475,0.18
1.0566666666666666,-0.9028571428571428,2.9814285714285718,0.0261904761904761,0.3247619047619047,0.0828571428571428
-0.7163636363636364,-1.7654545454545454,4.608181818181818,0.0654545454545454,0.4481818181818182,-0.0363636363636363
-2.130714285714286,-1.5271428571428571,6.636428571428572,-0.0292857142857142,0.2128571428571428,-0.1614285714285714
-2.549090909090909,-0.9818181818181816,5.844545454545455,-0.04,-0.1127272727272727,0.0081818181818181
-2.9170000000000003,0.4439999999999999,2.924,0.092,-0.372,0.1699999999999999
-2.6893333333333334,1.8626666666666665,0.2813333333333332,0.2506666666666666,-0.4413333333333333,0.252
-2.0507142857142857,2.7064285714285714,-1.4807142857142856,0.3685714285714286,-0.2614285714285714,0.0785714285714285
-2.2563636363636363,1.7881818181818183,-0.6909090909090909,0.4609090909090909,-0.1172727272727272,0.0209090909090909
-2.952,0.858,0.758,0.4509999999999999,-0.1689999999999999,0.048
-3.00125,0.33375,1.378125,0.394375,-0.4125,0.06125
-1.6176923076923078,-0.3015384615384615,0.7376923076923076,0.3461538461538461,-0.5723076923076923,-0.0392307692307692
-0.69,-0.4772727272727273,-0.2827272727272727,0.3527272727272727,-0.4318181818181818,-0.1127272727272727
0.1314285714285714,-0.4507142857142857,-1.919285714285714,0.4042857142857143,-0.125,-0.2042857142857142
0.2122222222222222,-0.6000000000000001,-2.9222222222222225,0.4955555555555555,0.1144444444444444,-0.2488888888888889
-0.0999999999999999,-0.6033333333333334,-3.51,0.5433333333333333,0.1966666666666666,-0.2433333333333333
-0.3238095238095238,-0.1961904761904762,-3.7595238095238095,0.5347619047619048,0.3047619047619048,-0.2152380952380952
-0.425,0.3957142857142857,-3.6835714285714287,0.4899999999999999,0.3978571428571428,-0.1807142857142857
-0.4509090909090909,0.419090909090909,-3.489090909090909,0.5290909090909092,0.48,-0.1127272727272727
-0.9254545454545454,0.7363636363636363,-3.079090909090909,0.5536363636363637,0.4481818181818182,-0.079090909090909
-1.1371428571428572,0.9278571428571428,-2.807142857142857,0.505,0.3164285714285714,-0.0628571428571428
-0.5784615384615385,0.6161538461538462,-2.575384615384615,0.4030769230769231,0.28,-0.0607692307692307
-0.2441666666666666,0.1058333333333333,-2.438333333333333,0.3433333333333333,0.2975,-0.04
-0.0964285714285714,-0.0664285714285714,-2.185714285714286,0.2657142857142857,0.3214285714285714,-0.0314285714285714
-0.092,0.048,-1.846,0.18,0.318,-0.084
0.0013333333333333,0.2453333333333333,-1.272,0.1073333333333333,0.252,-0.1513333333333333
0.3463636363636364,0.4109090909090909,-0.6236363636363637,0.05,0.1472727272727272,-0.2527272727272727
0.6614285714285714,0.3307142857142857,0.3885714285714286,0.0064285714285714,0.0771428571428571,-0.3385714285714286
0.8218181818181819,0.1754545454545454,0.7036363636363636,0.0281818181818181,0.0336363636363636,-0.3609090909090909
1.1246153846153848,0.2407692307692308,0.2169230769230769,0.0646153846153846,-0.0223076923076923,-0.3746153846153846
1.5566666666666666,0.2558333333333333,-0.2008333333333333,0.0499999999999999,-0.0766666666666666,-0.4508333333333333
2.129230769230769,0.2784615384615385,-0.0346153846153846,-0.04,-0.0638461538461538,-0.4938461538461538
2.370833333333333,0.2741666666666666,0.3733333333333333,-0.1516666666666666,0.0241666666666666,-0.5433333333333333
2.295714285714286,0.0507142857142857,1.072142857142857,-0.2192857142857143,0.135,-0.5571428571428572
1.8081818181818183,0.0181818181818181,1.5636363636363635,-0.239090909090909,0.2563636363636364,-0.4890909090909091
0.7675,0.27375,2.245,-0.27125,0.3425,-0.39375
-0.2070588235294118,0.5376470588235295,3.713529411764706,-0.2458823529411765,0.3035294117647059,-0.3276470588235294
-0.95,0.5207142857142857,5.808571428571429,-0.0349999999999999,0.1471428571428571,-0.3064285714285714
-1.0936363636363635,0.3518181818181818,4.649090909090909,0.07,0.1290909090909091,-0.3154545454545455
-2.7985714285714285,0.7921428571428571,1.59,0.0699999999999999,-0.0157142857142857,-0.3414285714285714
-3.582,1.19,0.346,-0.033,-0.2299999999999999,-0.449
-3.3542857142857145,1.0642857142857145,0.4928571428571429,-0.1999999999999999,-0.3121428571428571,-0.4092857142857143
-2.655,0.5416666666666666,1.1366666666666665,-0.2858333333333333,-0.2825,-0.3
-1.4615384615384617,-0.1607692307692307,1.566153846153846,-0.243076923076923,-0.24,-0.2669230769230769
-0.99,-0.1841666666666666,1.4283333333333337,-0.2391666666666666,-0.2883333333333333,-0.19
-0.6538461538461539,0.0184615384615384,0.7746153846153846,-0.3207692307692307,-0.3192307692307692,-0.0546153846153846
-0.3072727272727272,0.3036363636363636,0.1045454545454545,-0.4690909090909091,-0.3,0.0481818181818181
-0.08,0.7206666666666667,-0.8206666666666667,-0.628,-0.2533333333333333,0.1333333333333333
-0.3345454545454545,0.8981818181818181,-1.7663636363636364,-0.7599999999999999,-0.2118181818181818,0.2263636363636363
-0.5078571428571429,0.4785714285714286,-2.7235714285714288,-0.7628571428571428,-0.075,0.295
-0.6966666666666667,0.1566666666666666,-2.91,-0.6966666666666667,0.0066666666666666,0.2683333333333333
-0.906,-0.7146666666666667,-2.87,-0.6506666666666666,-0.0166666666666666,0.2779999999999999
-0.9623529411764704,-1.5388235294117647,-2.981176470588235,-0.5217647058823529,-0.0729411764705882,0.3370588235294118
-1.1408333333333334,-1.7758333333333332,-3.080833333333333,-0.3858333333333333,-0.0499999999999999,0.2866666666666667
-0.9366666666666666,-1.524166666666667,-2.7975,-0.2733333333333334,0.01,0.2158333333333333
-0.8492307692307691,-0.5630769230769231,-2.455384615384616,-0.2561538461538462,-0.0484615384615384,0.1492307692307692
-0.48,-0.2369999999999999,-2.241,-0.231,-0.066,0.112
-0.0406666666666666,-0.0033333333333333,-2.2826666666666666,-0.2373333333333333,-0.0066666666666666,0.1326666666666666
0.1309090909090909,-0.1972727272727272,-2.1763636363636363,-0.1518181818181818,0.04,0.1918181818181818
