accx,accy,accz,gyrox,gyroy,gyroz
1.283076923076923,2.986923076923077,-3.256923076923077,-0.1323076923076923,0.0692307692307692,0.1053846153846154
1.8463636363636364,2.191818181818182,-1.6336363636363638,0.0027272727272727,0.0236363636363636,0.18
2.4766666666666666,2.547333333333333,-0.9926666666666668,0.1426666666666666,0.0133333333333333,0.1726666666666666
3.119,3.052,-1.334,0.075,-0.049,0.14
2.680714285714286,2.5357142857142856,-1.616428571428571,-0.1092857142857142,-0.1385714285714285,0.1664285714285714
1.7538461538461538,0.9407692307692308,-1.433846153846154,-0.1853846153846154,-0.1323076923076923,0.2769230769230769
1.4336363636363636,-0.7427272727272727,-1.1872727272727273,-0.1963636363636363,-0.0227272727272727,0.3645454545454545
1.5192307692307692,-1.5884615384615386,-0.6738461538461539,-0.2315384615384615,-0.0069230769230769,0.4215384615384615
1.4730769230769232,-1.742307692307692,-0.0061538461538461,-0.1307692307692307,-0.0946153846153846,0.4384615384615384
1.7671428571428571,-1.7535714285714286,0.1978571428571428,0.1228571428571428,-0.1121428571428571,0.355
1.7809090909090908,-1.833636363636364,-0.3972727272727273,0.239090909090909,-0.0963636363636363,0.2545454545454545
1.534,-1.789,-0.877,0.241,-0.061,0.222
1.2799999999999998,-1.758571428571429,-1.1507142857142856,0.1285714285714286,-0.0028571428571428,0.2471428571428571
1.1741666666666666,-1.915,-0.9266666666666667,0.005,0.0491666666666666,0.2791666666666667
1.362857142857143,-2.4778571428571428,-0.2721428571428571,0.0192857142857142,0.1114285714285714,0.295
1.4733333333333334,-2.794166666666667,0.395,0.1491666666666666,0.1358333333333333,0.2425
0.8461538461538463,-2.5323076923076924,0.7184615384615385,0.3223076923076923,0.1223076923076923,0.2153846153846153
1.1372727272727272,-1.6227272727272728,0.4309090909090909,0.3690909090909091,0.0609090909090909,0.1445454545454545
1.812857142857143,-0.3714285714285714,-0.18,0.2242857142857142,-0.0578571428571428,0.0064285714285714
2.08,0.2308333333333333,-0.5891666666666667,-0.0408333333333333,-0.1508333333333333,-0.1541666666666666
2.213846153846154,0.07,-0.4207692307692307,-0.3,-0.1784615384615384,-0.3161538461538462
2.000909090909091,-0.2309090909090909,0.2063636363636363,-0.5081818181818182,-0.2063636363636363,-0.5009090909090909
1.5671428571428572,-0.5507142857142857,0.8964285714285715,-0.5542857142857143,-0.2378571428571428,-0.6207142857142857
1.1427272727272726,-1.2154545454545451,1.4736363636363636,-0.4454545454545455,-0.28,-0.62
0.9066666666666667,-1.8473333333333333,1.6946666666666663,-0.3266666666666667,-0.268,-0.5273333333333333
0.3041666666666667,-2.145833333333333,1.7675,-0.1683333333333333,-0.2758333333333333,-0.4033333333333333
-0.22272727272727288,-1.6881818181818182,1.6145454545454545,0.0554545454545454,-0.28,-0.2509090909090909
0.15083333333333337,-0.8158333333333333,0.9833333333333334,0.2775,-0.26,-0.1466666666666666
1.257857142857143,-0.2142857142857142,0.0785714285714285,0.3021428571428571,-0.25,-0.1292857142857142
2.0654545454545454,-0.1936363636363636,-0.4845454545454545,0.0763636363636363,-0.2354545454545454,-0.1145454545454545
2.5400000000000005,-0.3607142857142857,-0.2142857142857142,-0.1328571428571428,-0.2678571428571428,-0.1142857142857143
2.4610000000000003,-0.518,0.502,-0.188,-0.256,-0.129
2.2926666666666664,-0.8053333333333333,1.0206666666666666,-0.0993333333333333,-0.1933333333333333,-0.1273333333333333
2.2381818181818183,-1.0845454545454547,0.9609090909090908,0.1136363636363636,-0.1881818181818181,-0.13
1.592857142857143,-0.937142857142857,0.3742857142857143,0.3264285714285714,-0.1321428571428571,-0.0735714285714285
0.9107692307692308,-0.143076923076923,-0.9384615384615386,0.5315384615384615,-0.0238461538461538,0.0653846153846153
0.75,0.97,-2.015,0.595,-0.005,0.18875
0.5386666666666666,2.6666666666666665,-3.460666666666667,0.56,-0.0506666666666666,0.382
0.34071428571428564,4.937142857142858,-4.990714285714286,0.2485714285714285,-0.1235714285714285,0.4921428571428571
0.2300000000000001,4.997272727272727,-4.548181818181818,-0.3545454545454545,-0.1372727272727272,0.3890909090909091
0.44000000000000006,3.855714285714285,-2.6614285714285715,-0.6907142857142857,-0.135,0.1921428571428571
0.31545454545454543,2.9045454545454548,-0.0827272727272727,-0.5645454545454546,-0.179090909090909,0.0036363636363636
